t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
10.10,dash,249.17,0.83,0.600,1,-84.8,8.3,88.1,-8.6,33.17,-3.18,179,178,-1,2.4,-34.0,2.1,-49.3,-0.01,-0.07,1.00,0.00,0.00,0.00,-2.60,-31.46,55,-1,0,1,-4.4,0.12,0.600,0.633,4.49
10.20,dash,249.92,0.08,0.600,1,-81.4,7.9,84.8,-8.3,34.86,-3.21,179,178,-1,2.1,-32.0,1.5,-48.1,-0.00,-0.05,1.00,0.00,0.00,0.00,-2.62,-33.22,55,-1,0,1,-2.8,0.12,0.600,0.619,5.26
10.30,dash,250.43,-0.43,0.600,1,-81.4,7.9,81.4,-7.9,34.86,-3.21,179,178,-1,1.9,-30.0,1.6,-46.7,0.01,-0.00,1.00,0.00,0.00,0.00,-2.60,-34.91,55,-1,0,2,-2.8,0.09,0.600,0.604,6.08
10.40,dash,251.18,-1.18,0.600,1,-77.7,7.6,77.7,-7.6,36.47,-3.25,179,177,-1,1.9,-28.0,2.3,-45.2,0.01,0.06,1.00,0.00,0.00,0.00,-2.50,-36.53,55,-1,0,2,-0.1,0.04,0.600,0.627,6.95
10.50,dash,252.02,-2.02,0.600,1,-74.0,7.3,74.0,-7.3,37.99,-3.34,179,177,-1,1.9,-26.0,3.6,-43.7,-0.01,0.11,1.00,0.00,0.00,0.00,-2.46,-38.06,55,-1,0,1,3.0,-0.03,0.600,0.649,7.89
10.60,dash,253.20,-3.20,0.600,1,-66.0,6.6,70.1,-6.9,40.74,-3.79,179,177,-1,1.9,-24.0,5.0,-42.3,-0.04,0.14,1.00,0.00,0.00,0.00,-2.50,-39.49,55,-1,0,1,6.6,-0.09,0.600,0.671,8.89
10.70,dash,254.55,-4.55,0.600,1,-61.9,6.2,66.0,-6.6,41.98,-4.15,178,177,-1,1.8,-22.0,6.1,-40.9,-0.05,0.14,1.00,0.00,0.00,0.00,-2.64,-40.83,55,-1,0,0,6.5,-0.13,0.601,0.678,9.93
10.80,dash,255.14,-5.14,0.570,1,-57.6,5.7,61.9,-6.2,43.16,-4.59,178,179,-1,1.5,-20.0,6.6,-39.4,-0.05,0.10,0.99,0.00,0.00,0.00,-3.03,-42.08,55,-1,0,-0,4.8,-0.14,0.571,0.630,10.99
10.90,dash,256.42,-6.42,0.540,1,-57.6,5.7,57.6,-5.7,43.16,-4.59,179,179,-1,1.0,-18.0,6.2,-37.7,-0.02,0.02,0.93,0.00,0.00,0.00,-3.48,-43.26,55,-1,0,-1,4.8,-0.11,0.540,0.556,12.08
11.00,brake,257.83,-7.83,0.250,1,-53.2,5.2,0.0,0.0,44.21,-5.02,179,179,-1,-5.0,-12.0,4.9,-35.7,-0.04,-0.01,0.86,0.00,0.00,0.00,-3.91,-44.32,55,-1,0,-1,1.9,-0.06,0.250,0.271,13.15
11.10,brake,260.12,-10.12,0.250,1,-44.1,4.1,0.0,0.0,45.57,-5.49,179,179,-1,-6.1,-6.0,2.9,-33.6,-0.07,-0.09,0.79,0.00,0.00,0.00,-4.24,-45.22,55,-1,0,-1,-3.6,0.00,0.250,0.313,14.16
11.20,brake,261.27,-11.27,0.250,1,-44.1,4.1,0.0,0.0,45.57,-5.49,179,178,-1,-5.9,0.0,0.7,-31.5,-0.11,-0.14,0.72,0.00,0.00,0.00,-4.33,-45.69,55,-1,0,-1,-3.6,0.06,0.250,0.351,14.73
11.30,brake,262.41,-12.41,0.250,1,-35.1,3.1,0.0,0.0,45.25,-5.35,178,178,-1,-5.5,6.0,-1.3,-29.3,-0.14,-0.17,0.64,0.00,0.00,0.00,-4.25,-45.56,55,-1,0,-0,-5.5,0.09,0.250,0.374,14.53
11.40,brake,263.91,-13.91,0.250,1,-35.1,3.1,0.0,0.0,45.25,-5.35,178,178,-1,-5.0,12.0,-3.1,-26.9,-0.15,-0.17,0.57,0.00,0.00,0.00,-4.10,-45.38,55,-1,0,1,-5.5,0.12,0.250,0.378,14.32
11.50,brake,265.38,-15.38,0.250,1,-30.6,2.5,0.0,0.0,45.04,-5.18,178,178,-1,-4.4,18.0,-4.3,-24.2,-0.13,-0.14,0.48,0.00,0.00,0.00,-3.90,-45.17,55,-1,0,1,-5.7,0.14,0.250,0.359,14.14
11.60,brake,267.18,-17.18,0.250,1,-21.6,1.6,0.0,0.0,44.44,-4.72,178,176,-1,-3.8,24.0,-5.0,-21.2,-0.09,-0.09,0.39,0.00,0.00,0.00,-3.45,-44.90,55,-1,0,2,-4.4,0.14,0.250,0.322,13.92
11.70,brake,268.24,-18.24,0.250,1,-21.6,1.6,0.0,0.0,44.44,-4.72,178,176,-1,-3.2,30.0,-5.2,-17.8,-0.04,-0.03,0.28,0.00,0.00,0.00,-3.00,-44.59,55,-1,0,2,-4.4,0.13,0.250,0.278,13.73
11.80,brake,269.63,-19.63,0.000,1,-17.2,1.1,0.0,0.0,44.07,-4.46,178,176,-1,-2.8,36.0,-4.9,-14.1,-0.01,0.04,0.16,0.00,0.00,0.00,-2.57,-44.22,55,-1,1,2,-2.9,0.10,0.000,0.000,13.56
11.90,brake,271.30,-21.30,0.000,1,-8.5,0.3,0.0,0.0,42.94,-4.07,177,176,-1,-2.5,42.0,-4.3,-10.4,0.01,0.08,0.04,0.00,0.00,0.00,-2.19,-43.76,55,-1,1,2,-0.4,0.08,0.000,0.000,13.39
12.00,brake,272.26,-22.26,0.000,1,-8.5,0.3,0.0,0.0,42.94,-4.07,177,176,-1,-2.4,44.9,-3.6,-6.7,0.02,0.11,0.00,0.00,0.00,0.00,-1.95,-43.09,55,-1,1,3,-0.4,0.06,0.000,0.000,12.76
12.10,brake,273.50,-23.50,0.000,1,-4.3,-0.1,0.0,0.0,42.30,-3.91,177,176,-1,-2.3,44.9,-2.8,-3.0,0.04,0.13,0.00,0.00,0.00,0.00,-1.72,-42.45,55,-1,1,2,1.0,0.03,0.000,0.000,12.51
12.20,brake,274.68,-24.68,0.000,1,4.0,-0.9,0.0,0.0,40.78,-3.72,177,176,-1,-2.4,44.9,-2.0,0.6,0.05,0.13,0.00,0.00,0.00,0.00,-1.56,-41.71,55,-1,1,2,2.7,0.01,0.000,0.000,12.04
12.30,brake,276.03,-26.03,0.000,1,8.0,-1.3,0.0,0.0,39.98,-3.65,177,176,-1,-2.6,44.9,-1.2,4.1,0.05,0.14,0.00,0.00,0.00,0.00,-1.45,-40.92,55,-1,1,2,3.1,-0.01,0.000,0.000,11.34
12.40,brake,276.99,-26.99,0.000,1,12.0,-1.6,0.0,0.0,39.21,-3.58,177,178,-1,-2.9,44.9,-0.4,7.5,0.06,0.14,0.00,0.00,0.00,0.00,-1.52,-40.12,55,-1,1,2,3.2,-0.03,0.000,0.000,10.41
12.50,brake,277.63,-27.63,0.000,1,12.0,-1.6,0.0,0.0,39.21,-3.58,177,178,-1,-3.1,44.9,0.3,10.7,0.05,0.14,0.02,0.00,0.00,0.00,-1.58,-39.34,55,-1,1,1,3.2,-0.04,0.000,0.000,9.25
12.60,brake,278.36,-28.36,0.000,1,15.8,-2.0,0.0,0.0,38.46,-3.52,177,178,-1,-3.4,44.9,1.0,13.8,0.04,0.14,0.13,0.00,0.00,0.00,-1.62,-38.59,55,-1,1,1,3.3,-0.04,0.000,0.000,8.00
12.70,brake,279.09,-29.09,0.250,1,23.3,-2.6,0.0,0.0,37.04,-3.38,177,178,-1,-3.6,44.9,1.7,16.7,0.03,0.15,0.23,0.00,0.00,0.00,-1.65,-37.86,55,-1,0,1,3.5,-0.05,0.250,0.320,6.75
12.80,brake,279.44,-29.44,0.250,1,23.3,-2.6,0.0,0.0,37.04,-3.38,178,179,-1,-3.9,44.8,2.4,19.5,0.02,0.15,0.32,0.00,0.00,0.00,-1.78,-37.15,55,-1,0,0,3.5,-0.06,0.250,0.319,5.49
12.90,brake,279.79,-29.79,0.250,1,30.6,-3.3,0.0,0.0,35.66,-3.27,178,179,-1,-4.1,44.8,3.0,22.2,0.01,0.16,0.41,0.00,0.00,0.00,-1.88,-36.47,55,-1,0,0,3.4,-0.07,0.250,0.318,4.24
13.00,brake,280.07,-30.07,0.250,1,34.1,-3.6,0.0,0.0,34.90,-3.25,178,179,-1,-4.4,44.8,3.6,24.7,0.01,0.15,0.50,0.00,0.00,0.00,-1.98,-35.75,55,-1,0,-0,3.1,-0.07,0.250,0.314,3.10
13.10,brake,280.17,-30.17,0.250,1,34.1,-3.6,0.0,0.0,34.90,-3.25,178,179,-1,-4.7,44.8,4.0,27.1,0.00,0.14,0.58,0.00,0.00,0.00,-2.09,-34.98,55,-1,0,-0,3.1,-0.07,0.250,0.305,2.14
13.20,brake,280.25,-30.25,0.250,1,37.5,-4.0,0.0,0.0,34.05,-3.26,178,179,-1,-4.9,44.7,4.1,29.3,-0.00,0.11,0.65,0.00,0.00,0.00,-2.26,-34.13,55,-1,0,-1,2.4,-0.06,0.250,0.293,1.35
13.30,brake,280.28,-30.28,0.250,1,40.8,-4.3,0.0,0.0,33.13,-3.31,178,179,-1,-5.2,44.7,3.9,31.4,-0.00,0.06,0.72,0.00,0.00,0.00,-2.44,-33.21,55,-1,0,-1,1.6,-0.05,0.250,0.277,0.73
13.40,brake,280.27,-30.27,0.250,1,47.2,-5.0,0.0,0.0,30.93,-3.48,179,179,-1,-5.5,44.7,3.2,33.4,-0.00,0.02,0.78,0.00,0.00,0.00,-2.64,-32.15,55,-1,0,-1,-0.1,-0.03,0.250,0.260,0.33
13.50,brake,280.24,-30.24,0.250,1,50.2,-5.3,0.0,0.0,29.82,-3.52,179,179,-1,-5.8,44.6,2.2,35.3,0.01,-0.01,0.85,0.00,0.00,0.00,-2.83,-31.00,55,-1,0,-1,-0.8,-0.01,0.250,0.257,0.06
13.60,brake,280.17,-30.17,0.250,1,53.1,-5.7,0.0,0.0,28.77,-3.52,179,179,-1,-6.0,44.6,1.1,37.2,0.02,-0.03,0.91,0.00,0.00,0.00,-2.93,-29.89,55,-1,0,-1,-1.5,0.00,0.250,0.269,-0.27
13.70,brake,280.08,-30.08,0.250,1,53.1,-5.7,0.0,0.0,28.77,-3.52,179,179,-1,-6.0,44.6,-0.2,38.9,0.03,-0.04,0.96,0.00,0.00,0.00,-2.98,-28.83,55,-1,0,-1,-1.5,0.02,0.250,0.278,-0.70
13.80,brake,279.89,-29.89,0.250,1,58.6,-6.4,0.0,0.0,26.59,-3.41,179,179,-1,-6.0,44.6,-1.4,40.6,0.04,-0.04,1.00,0.00,0.00,0.00,-2.99,-27.75,55,-1,0,-0,-2.2,0.03,0.250,0.283,-1.11
13.90,brake,279.75,-29.75,0.250,1,61.2,-6.7,0.0,0.0,25.49,-3.31,179,179,-1,-5.9,44.6,-2.5,42.2,0.04,-0.04,1.00,0.00,0.00,0.00,-2.97,-26.65,55,-1,0,-0,-2.0,0.04,0.250,0.284,-1.50
14.00,brake,279.47,-29.47,0.250,1,63.6,-7.0,0.0,0.0,24.39,-3.19,179,178,-1,-5.9,44.6,-3.6,43.6,0.04,-0.04,1.00,0.00,0.00,0.00,-2.88,-25.54,55,-1,0,0,-1.4,0.04,0.250,0.285,-1.89
14.10,brake,279.26,-29.26,0.250,1,63.6,-7.0,0.0,0.0,24.39,-3.19,179,178,-1,-5.8,44.6,-4.7,44.9,0.04,-0.05,1.00,0.00,0.00,0.00,-2.76,-24.44,55,-1,0,0,-1.4,0.03,0.250,0.285,-2.30
14.20,brake,278.96,-28.96,0.250,1,68.2,-7.6,0.0,0.0,22.20,-2.87,179,178,-1,-5.7,44.6,-5.8,46.0,0.03,-0.05,1.00,0.00,0.00,0.00,-2.63,-23.34,55,-1,0,0,0.2,0.02,0.250,0.284,-2.73
14.30,brake,278.62,-28.62,0.250,1,68.2,-7.6,0.0,0.0,22.20,-2.87,179,178,-1,-5.7,44.6,-6.7,47.0,0.03,-0.05,1.00,0.00,0.00,0.00,-2.48,-22.25,55,-1,0,0,0.2,0.00,0.250,0.281,-3.15
14.40,brake,278.13,-28.13,0.250,1,72.4,-8.2,0.0,0.0,20.06,-2.49,179,179,-1,-5.6,44.6,-7.7,47.8,0.02,-0.05,1.00,0.00,0.00,0.00,-2.32,-21.17,55,-1,0,0,1.5,-0.01,0.250,0.277,-3.58
14.50,brake,277.70,-27.70,0.250,1,74.3,-8.4,0.0,0.0,19.00,-2.27,179,179,-1,-5.6,44.7,-8.5,48.5,0.01,-0.05,1.00,0.00,0.00,0.00,-2.15,-20.09,55,-1,0,0,1.8,-0.03,0.250,0.272,-4.01
14.60,brake,277.35,-27.35,0.250,1,74.3,-8.4,0.0,0.0,19.00,-2.27,179,179,-1,-5.5,44.7,-9.1,49.0,-0.00,-0.04,1.00,0.00,0.00,0.00,-1.97,-19.04,55,-1,0,-0,1.8,-0.04,0.250,0.268,-4.44
14.70,brake,276.84,-26.84,0.250,1,77.9,-8.8,0.0,0.0,16.94,-1.84,179,179,-1,-5.4,44.7,-9.6,49.5,-0.01,-0.03,1.00,0.00,0.00,0.00,-1.78,-18.00,55,-1,0,-0,2.0,-0.04,0.250,0.268,-4.86
14.80,brake,276.15,-26.15,0.250,1,79.5,-9.0,0.0,0.0,15.93,-1.64,179,180,-1,-5.3,44.7,-9.9,49.9,-0.00,-0.03,1.00,0.00,0.00,0.00,-1.62,-16.97,55,-1,0,-0,1.9,-0.05,0.250,0.263,-5.27
14.90,brake,275.55,-25.55,0.250,1,79.5,-9.0,0.0,0.0,15.93,-1.64,179,180,-1,-5.2,44.7,-10.1,50.4,0.01,-0.02,1.00,0.00,0.00,0.00,-1.45,-15.95,55,-1,0,-1,1.9,-0.05,0.250,0.264,-5.68
15.00,brake,275.06,-25.06,0.250,1,81.0,-9.1,0.0,0.0,14.96,-1.44,179,180,-1,-5.0,44.7,-10.1,50.9,0.03,-0.01,1.00,0.00,0.00,0.00,-1.29,-14.97,55,-1,0,-1,1.6,-0.05,0.250,0.267,-6.10
15.10,brake,274.38,-24.38,0.250,1,83.8,-9.4,0.0,0.0,13.08,-1.10,180,180,-1,-4.8,44.7,-10.1,51.4,0.04,-0.01,1.00,0.00,0.00,0.00,-1.15,-14.04,55,-1,0,-1,0.7,-0.04,0.250,0.270,-6.54
15.20,brake,273.66,-23.66,0.250,1,83.8,-9.4,0.0,0.0,13.08,-1.10,180,181,-1,-4.6,44.8,-9.9,51.9,0.04,-0.00,1.00,0.00,0.00,0.00,-1.02,-13.09,55,-1,0,-1,0.7,-0.03,0.250,0.267,-6.97
15.30,brake,272.90,-22.90,0.250,1,85.0,-9.4,0.0,0.0,12.11,-0.93,180,181,-1,-4.3,44.8,-9.5,52.3,0.03,0.01,1.00,0.00,0.00,0.00,-0.88,-12.11,55,-1,0,-1,0.2,-0.02,0.250,0.267,-7.36
15.40,brake,272.10,-22.10,0.250,1,86.2,-9.5,0.0,0.0,11.13,-0.79,180,181,-1,-4.0,44.8,-8.9,52.6,0.03,0.02,1.00,0.00,0.00,0.00,-0.76,-11.14,55,-1,0,-1,-0.3,-0.01,0.250,0.269,-7.74
15.50,brake,271.26,-21.26,0.250,1,87.2,-9.6,0.0,0.0,10.17,-0.66,180,181,-1,-3.6,44.9,-8.3,52.7,0.02,0.02,1.00,0.00,0.00,0.00,-0.65,-10.17,55,-1,0,-1,-0.8,0.00,0.250,0.268,-8.13
15.60,brake,270.17,-20.17,0.251,1,89.0,-9.7,0.0,0.0,8.28,-0.43,180,181,-1,-3.2,44.9,-7.6,52.9,0.01,0.03,1.00,0.00,0.00,0.00,-0.54,-9.21,55,-1,0,-1,-1.7,0.01,0.251,0.266,-8.50
15.70,brake,269.49,-19.49,0.284,1,89.7,-9.7,0.0,0.0,7.37,-0.33,180,181,-1,-2.8,44.9,-7.0,52.9,0.01,0.02,1.00,0.00,0.00,0.00,-0.44,-8.28,55,-1,0,-0,-1.9,0.02,0.284,0.296,-8.86
15.80,brake,268.55,-18.55,0.326,1,89.7,-9.7,0.0,0.0,7.37,-0.33,180,181,-1,-2.4,44.9,-6.4,52.9,0.01,0.02,1.00,0.00,0.00,0.00,-0.35,-7.37,55,-1,0,-0,-1.9,0.03,0.326,0.338,-9.23
15.90,brake,267.59,-17.59,0.367,1,91.0,-9.8,0.0,0.0,5.31,-0.14,180,181,-1,-1.9,45.0,-5.8,53.0,0.02,0.02,1.00,0.00,0.00,0.00,-0.26,-6.43,55,-1,0,-0,-1.9,0.04,0.367,0.383,-9.54
16.00,brake,266.36,-16.36,0.409,1,91.4,-9.8,0.0,0.0,4.10,-0.04,180,180,-1,-1.2,45.0,-5.3,53.1,0.02,0.02,1.00,0.00,0.00,0.00,-0.15,-5.31,55,-1,0,0,-1.5,0.04,0.409,0.423,-9.70
16.10,brake,265.63,-15.63,0.435,1,91.4,-9.8,0.0,0.0,4.10,-0.04,180,180,-1,-0.4,45.0,-5.0,53.1,0.03,0.01,1.00,0.00,0.00,0.00,-0.05,-4.10,55,-1,0,0,-1.5,0.04,0.435,0.448,-9.76
16.20,dash,264.66,-14.66,0.510,1,91.7,-9.8,-91.7,9.8,2.69,0.06,180,180,-1,-2.4,43.0,-4.8,53.2,0.06,0.01,1.00,0.00,0.00,0.00,0.06,-2.69,55,-1,0,0,-0.8,0.02,0.510,0.538,-9.67
16.30,dash,263.71,-13.71,0.480,1,91.9,-9.8,-91.9,9.8,1.15,0.17,180,180,-1,-4.4,41.0,-4.8,53.3,0.10,0.01,1.00,0.00,0.00,0.00,0.17,-1.15,55,-1,0,0,-0.2,0.01,0.480,0.522,-9.48
16.40,dash,262.81,-12.81,0.493,1,91.9,-9.7,-91.9,9.7,-0.55,0.30,180,180,-1,-3.9,40.1,-5.0,53.3,0.10,-0.00,1.00,0.00,0.00,0.00,0.30,0.55,55,-1,0,0,0.8,-0.01,0.493,0.536,-9.17
16.50,dash,261.74,-11.74,0.504,1,91.3,-9.6,-91.7,9.7,-4.07,0.58,180,180,-1,-4.0,39.4,-5.2,53.1,0.09,-0.01,1.00,0.00,0.00,0.00,0.44,2.37,55,-1,0,0,1.4,-0.02,0.504,0.544,-8.78
16.60,dash,260.93,-10.93,0.510,1,90.8,-9.6,-91.3,9.6,-5.85,0.73,180,180,-1,-4.0,38.6,-5.5,52.6,0.05,-0.01,1.00,0.00,0.00,0.00,0.58,4.07,55,-1,0,-0,1.3,-0.03,0.510,0.534,-8.46
16.70,dash,260.36,-10.36,0.503,1,90.8,-9.6,-90.8,9.6,-5.85,0.73,180,180,-1,-4.0,37.8,-5.5,51.7,0.00,-0.00,1.00,0.00,0.00,0.00,0.73,5.85,55,-1,0,-0,1.3,-0.03,0.503,0.505,-8.08
16.80,dash,259.65,-9.65,0.493,1,90.1,-9.5,-90.1,9.5,-7.67,0.90,180,180,-1,-4.0,36.8,-5.5,50.6,-0.04,0.00,1.00,0.00,0.00,0.00,0.89,7.67,55,-1,0,-0,1.1,-0.03,0.493,0.509,-7.62
16.90,dash,258.98,-8.98,0.480,1,89.2,-9.4,-89.2,9.4,-9.40,1.05,180,180,-1,-4.0,35.7,-5.5,49.3,-0.06,0.00,1.00,0.00,0.00,0.00,1.05,9.41,55,-1,0,-0,1.0,-0.03,0.480,0.504,-7.13
17.00,dash,258.23,-8.23,0.468,1,86.9,-9.1,-88.1,9.3,-12.52,1.35,180,180,-1,-3.9,34.7,-5.4,48.0,-0.06,0.00,1.00,0.00,0.00,0.00,1.20,11.03,55,-1,0,-0,0.4,-0.03,0.468,0.492,-6.60
17.10,dash,257.81,-7.81,0.447,1,86.9,-9.1,-86.9,9.1,-12.52,1.35,180,180,-1,-3.8,33.8,-5.3,46.9,-0.02,0.00,1.00,0.00,0.00,0.00,1.35,12.52,55,-1,0,-0,0.4,-0.02,0.447,0.458,-6.06
17.20,dash,257.17,-7.17,0.435,1,84.0,-8.8,-85.5,9.0,-15.12,1.62,180,180,-1,-3.7,32.9,-5.2,46.2,0.04,0.00,1.00,0.00,0.00,0.00,1.48,13.87,55,-1,0,-0,-0.0,-0.01,0.435,0.450,-5.52
17.30,dash,256.82,-6.82,0.418,1,84.0,-8.8,-84.0,8.8,-15.12,1.62,180,180,-1,-3.6,32.0,-5.2,45.7,0.08,-0.00,1.00,0.00,0.00,0.00,1.61,15.12,55,-1,0,-0,-0.0,-0.01,0.418,0.452,-5.00
17.40,dash,256.39,-6.39,0.406,1,82.4,-8.7,-82.4,8.7,-16.28,1.75,180,180,-1,-3.5,31.1,-5.2,45.3,0.12,-0.00,1.00,0.00,0.00,0.00,1.73,16.28,55,-1,0,-0,-0.2,-0.00,0.406,0.454,-4.54
17.50,dash,255.99,-5.99,0.396,1,80.7,-8.5,-80.7,8.5,-17.38,1.87,180,180,-1,-3.4,30.3,-5.1,44.9,0.13,-0.00,1.00,0.00,0.00,0.00,1.85,17.38,55,-1,0,-0,-0.6,0.00,0.396,0.447,-4.14
17.60,dash,255.63,-5.63,0.388,1,78.9,-8.3,-78.9,8.3,-18.40,1.98,180,180,-1,-3.2,29.4,-5.0,44.4,0.11,-0.00,1.00,0.00,0.00,0.00,1.95,18.41,55,-1,0,-0,-0.8,0.01,0.388,0.433,-3.82
17.70,dash,255.31,-5.31,0.378,1,77.0,-8.1,-77.0,8.1,-19.43,2.08,180,180,-1,-3.1,28.4,-4.9,43.6,0.08,-0.00,1.00,0.00,0.00,0.00,2.04,19.43,55,-1,0,-0,-0.9,0.02,0.378,0.411,-3.52
17.80,dash,255.02,-5.02,0.365,1,75.0,-7.9,-75.0,7.9,-20.44,2.19,180,180,-1,-2.9,27.4,-4.8,42.4,0.04,-0.00,1.00,0.00,0.00,0.00,2.14,20.44,55,-1,0,-0,-1.0,0.02,0.365,0.381,-3.22
17.90,dash,254.72,-4.72,0.350,1,70.7,-7.4,-72.9,7.6,-22.28,2.41,180,180,-1,-2.7,26.4,-4.7,41.0,-0.01,-0.00,1.00,0.00,0.00,0.00,2.24,21.42,55,-1,0,0,-1.0,0.02,0.350,0.354,-2.90
18.00,dash,254.57,-4.57,0.331,1,70.7,-7.4,-70.7,7.4,-22.28,2.41,180,179,-1,-2.5,25.4,-4.6,39.4,-0.04,-0.01,0.98,0.00,0.00,0.00,2.30,22.29,55,-1,0,0,-1.0,0.02,0.331,0.348,-2.59
18.10,dash,254.38,-4.38,0.314,1,68.4,-7.1,-68.4,7.1,-23.02,2.51,180,179,-1,-2.4,24.5,-4.6,37.8,-0.05,-0.01,0.93,0.00,0.00,0.00,2.36,23.04,55,-1,0,0,-0.7,0.02,0.314,0.339,-2.30
18.20,dash,254.15,-4.15,0.300,1,63.6,-6.6,-66.0,6.9,-24.12,2.70,180,179,-1,-2.2,23.6,-4.6,36.3,-0.04,-0.02,0.88,0.00,0.00,0.00,2.41,23.66,55,-1,0,0,0.1,0.01,0.300,0.323,-2.03
18.30,dash,254.04,-4.04,0.287,1,61.2,-6.3,-63.6,6.6,-24.49,2.77,179,179,-1,-2.1,22.8,-4.6,35.0,-0.01,-0.02,0.84,0.00,0.00,0.00,2.46,24.14,55,-1,0,0,0.4,0.00,0.287,0.300,-1.82
18.40,dash,253.94,-3.94,0.276,1,58.7,-6.1,-61.2,6.3,-24.80,2.85,179,178,-1,-2.0,22.0,-4.6,33.9,0.01,-0.03,0.80,0.00,0.00,0.00,2.48,24.52,55,-1,0,0,0.8,-0.00,0.276,0.291,-1.64
18.50,dash,253.82,-3.82,0.268,1,58.7,-6.1,-58.7,6.1,-24.80,2.85,179,178,-1,-1.9,21.3,-4.7,32.9,0.03,-0.03,0.77,0.00,0.00,0.00,2.50,24.84,55,-1,0,0,0.8,-0.01,0.268,0.294,-1.50
18.60,dash,253.67,-3.67,0.261,1,53.7,-5.5,-56.2,5.8,-25.28,2.98,179,178,-1,-1.8,20.5,-4.7,32.0,0.04,-0.03,0.74,0.00,0.00,0.00,2.52,25.11,55,-1,0,0,1.0,-0.02,0.261,0.292,-1.37
18.70,dash,253.56,-3.56,0.256,1,51.1,-5.2,-53.7,5.5,-25.45,3.05,179,178,-1,-1.6,19.7,-4.7,31.1,0.05,-0.03,0.71,0.00,0.00,0.00,2.54,25.33,55,-1,0,-0,0.6,-0.02,0.256,0.286,-1.28
18.80,dash,253.48,-3.48,0.252,1,51.1,-5.2,-51.1,5.2,-25.45,3.05,179,178,-1,-1.5,19.0,-4.5,30.3,0.05,-0.01,0.68,0.00,0.00,0.00,2.57,25.51,55,-1,0,-0,0.6,-0.01,0.252,0.277,-1.25
18.90,dash,253.33,-3.33,0.255,1,46.0,-4.6,-48.6,4.9,-25.68,3.16,179,178,-1,-1.3,18.3,-4.2,29.4,0.05,0.00,0.65,0.00,0.00,0.00,2.60,25.62,55,-1,0,-0,-0.3,-0.01,0.255,0.274,-1.30
19.00,dash,253.24,-3.24,0.255,1,43.4,-4.2,-46.0,4.6,-25.80,3.21,179,178,-1,-1.1,17.5,-3.9,28.4,0.03,0.01,0.62,0.00,0.00,0.00,2.63,25.74,55,-1,0,-0,-0.7,0.00,0.255,0.272,-1.32
19.10,dash,253.13,-3.13,0.252,1,43.4,-4.2,-43.4,4.2,-25.80,3.21,179,178,-1,-0.9,16.6,-3.4,27.3,0.01,0.02,0.58,0.00,0.00,0.00,2.65,25.86,55,-1,0,0,-0.7,0.01,0.252,0.263,-1.29
19.20,dash,253.02,-3.02,0.251,1,38.3,-3.6,-40.9,3.9,-25.89,3.25,179,178,-1,-0.7,15.8,-3.1,26.1,-0.01,0.02,0.54,0.00,0.00,0.00,2.63,25.95,55,-1,0,0,-1.1,0.02,0.251,0.261,-1.27
19.30,dash,252.90,-2.90,0.253,1,38.3,-3.6,-38.3,3.6,-25.89,3.25,179,178,-1,-0.5,14.9,-2.8,24.9,-0.01,0.01,0.50,0.00,0.00,0.00,2.59,25.96,55,-1,0,0,-1.1,0.03,0.254,0.261,-1.32
19.40,dash,252.77,-2.77,0.259,1,35.7,-3.3,-35.7,3.3,-25.84,3.26,178,178,-1,-0.3,14.1,-2.4,23.9,0.00,0.01,0.47,0.00,0.00,0.00,2.56,25.92,55,-1,0,0,-1.1,0.03,0.259,0.266,-1.41
19.50,dash,252.63,-2.63,0.264,1,33.1,-2.9,-33.1,2.9,-25.78,3.25,178,178,-1,-0.1,13.2,-2.1,22.9,0.02,0.01,0.43,0.00,0.00,0.00,2.52,25.86,55,-1,0,1,-1.1,0.03,0.264,0.276,-1.48
19.60,dash,252.40,-2.40,0.272,1,28.0,-2.3,-30.5,2.6,-25.59,3.23,178,177,-1,0.1,12.3,-1.9,22.0,0.03,0.01,0.40,0.00,0.00,0.00,2.45,25.78,55,-1,0,1,-1.0,0.03,0.272,0.290,-1.55
19.70,dash,252.29,-2.29,0.276,1,25.4,-2.0,-28.0,2.3,-25.52,3.22,178,177,-1,0.3,11.4,-1.7,21.2,0.04,0.00,0.37,0.00,0.00,0.00,2.38,25.69,55,-1,0,1,-0.9,0.04,0.276,0.295,-1.59
19.80,dash,252.19,-2.19,0.276,1,25.4,-2.0,-25.4,2.0,-25.52,3.22,178,177,-1,0.5,10.3,-1.5,20.3,0.04,-0.00,0.35,0.00,0.00,0.00,2.31,25.62,55,-1,0,1,-0.9,0.04,0.276,0.295,-1.55
19.90,dash,252.05,-2.05,0.275,1,20.3,-1.3,-22.9,1.6,-25.36,3.19,178,177,-1,0.7,9.2,-1.4,19.4,0.03,-0.01,0.31,0.00,0.00,0.00,2.26,25.55,55,-1,0,1,-0.2,0.03,0.275,0.292,-1.46
20.00,dash,251.93,-1.93,0.272,1,20.3,-1.3,-20.3,1.3,-25.36,3.19,178,177,-1,0.9,8.0,-1.3,18.4,0.02,-0.01,0.28,0.00,0.00,0.00,2.18,25.47,55,-1,0,1,-0.2,0.02,0.272,0.288,-1.37
