t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc,npers
67.80,align,80.75,0.25,0.224,1,5.4,-2.1,-4.9,2.6,-0.22,0.01,181,181,-1,-1.3,2.7,-0.5,2.9,0.03,0.02,0.00,0.00,0.00,0.00,0.01,0.22,72,-1,0,-1,-0.5,-0.01,0.224,0.243,3.08,0,32
67.90,align,81.07,-0.07,0.227,1,5.4,-2.1,-4.9,2.6,-0.28,0.02,181,181,-1,-1.3,2.5,-0.5,3.0,0.03,0.02,0.00,0.00,0.00,0.00,0.02,0.25,72,-1,0,-1,-0.4,-0.01,0.227,0.247,2.75,0,32
68.00,align,81.24,-0.24,0.234,1,5.4,-2.1,-4.9,2.6,-0.32,0.02,181,181,-1,-1.3,2.4,-0.4,3.1,0.04,0.02,0.00,0.00,0.00,0.00,0.03,0.28,72,-1,0,-1,-0.4,-0.01,0.234,0.256,2.42,0,32
68.10,align,81.44,-0.44,0.241,1,5.4,-2.1,-4.9,2.6,-0.32,0.02,181,181,-1,-1.2,2.3,-0.3,3.2,0.04,0.02,0.00,0.00,0.00,0.00,0.03,0.32,72,-1,0,-1,-0.4,-0.01,0.241,0.264,2.10,0,32
68.20,align,81.65,-0.65,0.248,1,5.3,-2.1,-4.8,2.6,-0.41,0.03,181,181,-1,-1.2,2.2,-0.2,3.2,0.04,0.02,0.00,0.00,0.00,0.00,0.03,0.36,72,-1,0,-1,-0.5,-0.01,0.248,0.271,1.78,0,32
68.30,align,81.78,-0.78,0.256,1,5.2,-2.1,-4.8,2.6,-0.47,0.03,181,181,-1,-1.2,2.0,-0.1,3.3,0.04,0.02,0.00,0.00,0.00,0.00,0.03,0.41,72,-1,0,-1,-0.8,-0.01,0.256,0.280,1.46,0,32
68.40,align,81.86,-0.86,0.266,1,5.2,-2.1,-4.7,2.6,-0.47,0.03,181,180,-1,-1.2,1.8,-0.1,3.3,0.03,0.01,0.00,0.00,0.00,0.00,0.03,0.47,72,-1,0,-1,-0.8,0.00,0.266,0.285,1.17,0,32
68.50,align,81.96,-0.96,0.273,1,5.1,-2.0,-4.7,2.5,-0.59,0.02,181,180,-1,-1.2,1.6,-0.1,3.2,0.02,0.01,0.00,0.00,0.00,0.00,0.03,0.53,72,-1,0,-1,-0.7,-0.01,0.273,0.284,0.92,0,32
68.60,align,82.01,-1.01,0.280,1,5.1,-2.0,-4.6,2.5,-0.59,0.02,181,180,-1,-1.2,1.4,-0.1,3.0,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.59,72,-1,0,-1,-0.7,0.00,0.280,0.285,0.71,0,32
68.70,align,82.07,-1.07,0.284,1,5.1,-2.0,-4.6,2.5,-0.64,0.02,181,180,-1,-1.2,1.2,-0.1,2.7,-0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.64,72,-1,0,-1,-0.6,-0.00,0.284,0.288,0.56,0,32
68.80,align,82.14,-1.14,0.284,1,4.9,-2.0,-4.5,2.5,-0.72,0.02,181,180,-1,-1.2,1.0,-0.2,2.4,-0.01,-0.00,0.00,0.00,0.00,0.00,0.03,0.68,72,-1,0,-1,-0.5,0.00,0.284,0.289,0.48,0,32
68.90,align,82.17,-1.17,0.283,1,4.9,-2.0,-4.4,2.5,-0.74,0.03,181,180,-1,-1.2,0.9,-0.2,2.1,-0.01,-0.00,0.00,0.00,0.00,0.00,0.03,0.72,72,-1,0,-1,-0.5,0.00,0.283,0.289,0.44,0,32
69.00,align,82.20,-1.20,0.282,1,4.9,-2.0,-4.4,2.5,-0.74,0.03,180,180,-1,-1.2,0.8,-0.3,1.9,-0.01,-0.00,0.00,0.00,0.00,0.00,0.03,0.74,72,-1,0,-0,-0.5,0.00,0.282,0.288,0.40,0,32
69.10,align,82.24,-1.24,0.281,1,4.7,-2.0,-4.3,2.5,-0.77,0.03,180,180,-1,-1.2,0.7,-0.3,1.6,-0.01,-0.00,0.00,0.00,0.00,0.00,0.04,0.76,72,-1,0,-0,-0.4,0.00,0.281,0.287,0.36,0,32
69.20,align,82.28,-1.28,0.280,1,4.6,-2.0,-4.2,2.5,-0.77,0.04,180,180,-1,-1.2,0.6,-0.4,1.3,-0.01,-0.00,0.00,0.00,0.00,0.00,0.04,0.77,72,-1,0,-0,-0.4,0.00,0.280,0.286,0.33,0,32
69.30,align,82.30,-1.30,0.279,1,4.6,-2.0,-4.1,2.5,-0.77,0.04,180,180,-1,-1.2,0.5,-0.4,1.1,-0.01,-0.00,0.00,0.00,0.00,0.00,0.04,0.77,72,-1,0,-0,-0.4,0.00,0.279,0.285,0.29,0,32
69.40,align,82.32,-1.32,0.279,1,4.5,-2.0,-4.0,2.5,-0.76,0.05,180,180,-1,-1.2,0.5,-0.5,0.9,-0.01,-0.00,0.00,0.00,0.00,0.00,0.05,0.77,72,-1,0,-0,-0.3,0.00,0.279,0.284,0.26,0,32
69.50,align,82.35,-1.35,0.278,1,4.5,-2.0,-4.0,2.5,-0.76,0.05,180,180,-1,-1.1,0.5,-0.5,0.7,-0.01,-0.00,0.00,0.00,0.00,0.00,0.06,0.76,72,-1,0,-0,-0.3,0.00,0.278,0.283,0.22,0,32
69.60,align,82.36,-1.36,0.277,1,4.4,-2.0,-3.9,2.5,-0.75,0.06,180,180,-1,-1.1,0.5,-0.6,0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.06,0.75,72,-1,0,-0,-0.3,0.00,0.277,0.283,0.19,0,32
69.70,align,82.38,-1.38,0.277,1,4.2,-2.0,-3.8,2.5,-0.72,0.08,180,180,-1,-1.1,0.5,-0.6,0.3,-0.01,-0.01,0.00,0.00,0.00,0.00,0.07,0.74,72,-1,0,-0,-0.2,0.00,0.277,0.282,0.16,0,32
69.80,align,82.39,-1.39,0.277,1,4.2,-2.0,-3.7,2.5,-0.70,0.09,180,180,-1,-1.1,0.5,-0.7,0.2,-0.01,-0.01,0.00,0.00,0.00,0.00,0.08,0.72,72,-1,0,-0,-0.2,0.00,0.277,0.281,0.12,0,32
69.90,align,82.40,-1.40,0.277,1,4.2,-2.0,-3.7,2.5,-0.70,0.09,180,180,-1,-1.0,0.5,-0.7,0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,0.09,0.70,72,-1,0,-0,-0.2,0.00,0.277,0.281,0.09,0,32
70.00,align,82.41,-1.41,0.277,1,4.0,-2.0,-3.6,2.5,-0.66,0.11,180,180,-1,-1.0,0.5,-0.8,-0.0,-0.00,-0.01,0.00,0.00,0.00,0.00,0.10,0.68,72,-1,0,-0,-0.2,0.00,0.277,0.281,0.06,0,32
70.10,align,82.41,-1.41,0.277,1,4.0,-2.0,-3.5,2.5,-0.66,0.11,180,180,-1,-1.0,0.5,-0.8,-0.1,-0.00,-0.01,0.00,0.00,0.00,0.00,0.11,0.66,72,-1,0,-0,-0.2,0.00,0.277,0.281,0.02,0,32
70.20,align,82.41,-1.41,0.277,1,4.0,-2.0,-3.5,2.5,-0.64,0.12,180,180,-1,-0.9,0.6,-0.9,-0.2,0.00,-0.01,0.00,0.00,0.00,0.00,0.12,0.64,72,-1,0,0,-0.2,0.00,0.277,0.281,-0.01,0,32
70.30,align,82.41,-1.41,0.277,1,3.9,-1.9,-3.4,2.4,-0.62,0.13,180,180,-1,-0.9,0.6,-0.9,-0.3,0.00,-0.01,0.00,0.00,0.00,0.00,0.13,0.62,72,-1,0,0,-0.2,0.00,0.277,0.283,-0.04,0,32
70.40,align,82.40,-1.40,0.278,1,3.8,-1.9,-3.4,2.4,-0.57,0.16,180,180,-1,-0.8,0.6,-1.0,-0.3,0.00,-0.01,0.00,0.00,0.00,0.00,0.15,0.59,72,-1,0,0,-0.1,0.01,0.278,0.284,-0.07,0,32
70.50,align,82.39,-1.39,0.278,1,3.8,-1.9,-3.3,2.4,-0.57,0.16,180,180,-1,-0.8,0.7,-1.0,-0.3,0.01,-0.01,0.00,0.00,0.00,0.00,0.16,0.57,72,-1,0,0,-0.1,0.00,0.278,0.286,-0.10,0,32
70.60,align,82.38,-1.38,0.279,1,3.7,-1.9,-3.2,2.4,-0.55,0.17,180,180,-1,-0.7,0.7,-1.1,-0.3,0.01,-0.02,0.00,0.00,0.00,0.00,0.17,0.55,72,-1,0,0,-0.2,0.01,0.279,0.288,-0.13,0,32
70.70,align,82.36,-1.36,0.280,1,3.7,-1.9,-3.2,2.4,-0.53,0.19,180,180,-1,-0.7,0.7,-1.2,-0.3,0.01,-0.02,0.00,0.00,0.00,0.00,0.19,0.53,72,-1,0,0,-0.1,0.01,0.280,0.290,-0.16,0,32
70.80,align,82.33,-1.33,0.281,1,3.6,-1.8,-3.1,2.4,-0.48,0.22,180,180,-1,-0.6,0.8,-1.2,-0.3,0.01,-0.02,0.00,0.00,0.00,0.00,0.20,0.50,72,-1,0,0,0.0,0.01,0.281,0.293,-0.19,0,32
70.90,align,82.31,-1.31,0.283,1,3.5,-1.8,-3.1,2.3,-0.46,0.24,180,180,-1,-0.5,0.8,-1.3,-0.3,0.01,-0.02,0.00,0.00,0.00,0.00,0.22,0.48,72,-1,0,0,0.0,0.00,0.283,0.295,-0.22,0,32
71.00,align,82.29,-1.29,0.284,1,3.5,-1.8,-3.0,2.3,-0.45,0.26,180,180,-1,-0.5,0.8,-1.4,-0.2,0.01,-0.02,0.00,0.00,0.00,0.00,0.24,0.46,72,-1,0,0,-0.1,0.00,0.284,0.298,-0.25,0,32
71.10,align,82.26,-1.26,0.285,1,3.5,-1.8,-3.0,2.3,-0.45,0.26,180,180,-1,-0.4,0.9,-1.4,-0.2,0.02,-0.02,0.00,0.00,0.00,0.00,0.25,0.45,72,-1,0,0,-0.1,0.01,0.285,0.301,-0.28,0,32
71.20,align,82.23,-1.23,0.287,1,3.5,-1.8,-3.0,2.3,-0.43,0.27,180,180,-1,-0.3,0.9,-1.5,-0.1,0.02,-0.03,0.00,0.00,0.00,0.00,0.27,0.43,72,-1,0,0,-0.1,0.01,0.287,0.304,-0.31,0,32
71.30,align,82.20,-1.20,0.288,1,3.4,-1.7,-2.9,2.2,-0.40,0.31,180,180,-1,-0.3,0.9,-1.6,-0.0,0.02,-0.03,0.00,0.00,0.00,0.00,0.29,0.42,72,-1,0,0,-0.1,0.01,0.288,0.308,-0.34,0,32
71.40,align,82.15,-1.15,0.291,1,3.4,-1.7,-2.9,2.2,-0.40,0.31,180,180,-1,-0.2,0.9,-1.6,0.1,0.02,-0.03,0.00,0.00,0.00,0.00,0.31,0.40,72,-1,0,0,-0.1,0.01,0.291,0.312,-0.37,0,32
71.50,align,82.13,-1.13,0.292,1,3.3,-1.7,-2.8,2.2,-0.39,0.33,180,180,-1,-0.1,0.9,-1.7,0.2,0.03,-0.03,0.00,0.00,0.00,0.00,0.33,0.39,72,-1,0,0,-0.1,0.01,0.292,0.315,-0.40,0,32
71.60,align,82.08,-1.08,0.295,1,3.3,-1.6,-2.8,2.1,-0.38,0.35,180,180,-1,-0.0,0.9,-1.8,0.3,0.03,-0.03,0.00,0.00,0.00,0.00,0.35,0.38,72,-1,0,0,-0.1,0.01,0.295,0.319,-0.43,0,32
71.70,align,82.04,-1.04,0.297,1,3.2,-1.6,-2.8,2.1,-0.37,0.41,180,180,-1,0.1,0.9,-1.9,0.4,0.03,-0.03,0.00,0.00,0.00,0.00,0.37,0.38,72,-1,0,0,0.2,0.01,0.297,0.323,-0.45,0,32
71.80,align,81.98,-0.98,0.300,1,3.2,-1.5,-2.7,2.1,-0.37,0.44,180,180,-1,0.2,0.9,-1.9,0.5,0.03,-0.03,0.00,0.00,0.00,0.00,0.40,0.37,72,-1,0,0,0.5,0.00,0.300,0.327,-0.48,0,32
71.90,align,81.93,-0.93,0.303,1,3.1,-1.5,-2.7,2.0,-0.38,0.48,180,180,-1,0.3,0.9,-2.0,0.7,0.04,-0.03,0.00,0.00,0.00,0.00,0.44,0.37,72,-1,0,0,1.1,-0.00,0.303,0.330,-0.51,0,32
72.00,align,81.89,-0.89,0.305,1,3.1,-1.5,-2.6,2.0,-0.38,0.48,180,180,-1,0.4,0.8,-2.0,0.8,0.04,-0.03,0.00,0.00,0.00,0.00,0.48,0.38,72,-1,0,0,1.1,-0.02,0.305,0.331,-0.54,0,32
72.10,align,81.81,-0.81,0.309,1,3.1,-1.4,-2.6,1.9,-0.43,0.56,180,180,-1,0.6,0.8,-1.9,0.9,0.03,-0.02,0.00,0.00,0.00,0.00,0.52,0.40,72,-1,0,0,1.4,-0.02,0.309,0.331,-0.56,0,32
72.20,align,81.77,-0.77,0.312,1,3.1,-1.4,-2.6,1.9,-0.43,0.56,180,180,-1,0.8,0.7,-1.8,1.0,0.03,-0.02,0.00,0.00,0.00,0.00,0.56,0.43,72,-1,0,0,1.4,-0.02,0.312,0.330,-0.59,0,32
72.30,align,81.68,-0.68,0.316,1,3.0,-1.2,-2.5,1.8,-0.48,0.62,180,180,-1,0.9,0.6,-1.7,1.0,0.03,-0.01,0.00,0.00,0.00,0.00,0.60,0.45,72,-1,0,0,0.5,-0.01,0.316,0.331,-0.62,0,32
72.40,align,81.63,-0.63,0.319,1,3.0,-1.2,-2.5,1.7,-0.48,0.62,180,180,-1,1.0,0.4,-1.5,1.0,0.02,-0.01,0.00,0.00,0.00,0.00,0.62,0.48,72,-1,0,0,0.5,-0.01,0.319,0.331,-0.65,0,32
72.50,align,81.56,-0.56,0.323,1,2.9,-1.2,-2.4,1.7,-0.50,0.64,180,180,-1,1.1,0.3,-1.4,1.0,0.02,-0.01,0.00,0.00,0.00,0.00,0.64,0.50,72,-1,0,0,0.1,-0.00,0.323,0.333,-0.67,0,32
72.60,align,81.49,-0.49,0.327,1,2.9,-1.1,-2.4,1.6,-0.52,0.65,180,180,-1,1.2,0.3,-1.2,0.9,0.02,-0.01,0.00,0.00,0.00,0.00,0.65,0.52,72,-1,0,0,-0.1,0.00,0.327,0.336,-0.70,0,32
72.70,align,81.42,-0.42,0.330,1,2.8,-1.0,-2.3,1.5,-0.53,0.66,180,180,-1,1.2,0.2,-1.0,0.8,0.01,-0.00,0.00,0.00,0.00,0.00,0.66,0.53,72,-1,0,0,-0.3,0.01,0.330,0.336,-0.70,0,32
72.80,align,81.32,-0.32,0.331,1,2.7,-0.9,-2.3,1.5,-0.54,0.66,180,180,-1,1.3,0.2,-0.8,0.7,0.01,0.00,0.00,0.00,0.00,0.00,0.66,0.53,72,-1,0,-0,-0.4,0.01,0.331,0.336,-0.65,0,32
72.90,align,81.29,-0.29,0.329,1,2.7,-0.9,-2.2,1.4,-0.54,0.66,180,180,-1,1.3,0.1,-0.6,0.6,-0.00,0.01,0.00,0.00,0.00,0.00,0.66,0.53,72,-1,0,-0,-0.4,0.01,0.329,0.333,-0.59,0,32
73.00,align,81.24,-0.24,0.327,1,2.7,-0.8,-2.2,1.3,-0.53,0.65,180,180,-1,1.3,0.1,-0.4,0.4,-0.01,0.00,0.00,0.00,0.00,0.00,0.65,0.53,72,-1,0,-0,-0.5,0.01,0.327,0.332,-0.51,0,32
73.10,align,81.19,-0.19,0.329,1,2.6,-0.8,-2.1,1.3,-0.53,0.64,180,180,-1,1.3,0.1,-0.2,0.2,-0.01,0.00,0.00,0.00,0.00,0.00,0.64,0.53,72,-1,0,-0,-0.5,0.01,0.329,0.334,-0.49,0,32
73.20,align,81.13,-0.13,0.332,1,2.6,-0.7,-2.1,1.2,-0.51,0.62,180,180,-1,1.3,0.1,-0.1,-0.0,-0.01,0.00,0.00,0.00,0.00,0.00,0.62,0.51,72,-1,0,-0,-0.4,0.01,0.332,0.337,-0.52,0,32
73.30,align,81.07,-0.07,0.336,1,2.5,-0.6,-2.0,1.2,-0.48,0.59,180,180,-1,1.3,0.1,0.1,-0.2,-0.01,0.00,0.00,0.00,0.00,0.00,0.61,0.50,72,-1,0,-0,-0.4,0.01,0.336,0.341,-0.54,0,32
73.40,align,81.01,-0.01,0.337,1,2.4,-0.5,-2.0,1.1,-0.46,0.56,180,180,-1,1.3,0.1,0.2,-0.3,-0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.48,72,-1,0,-0,-0.3,0.01,0.337,0.339,-0.52,0,32
73.50,align,80.97,0.03,0.334,1,2.4,-0.5,-1.9,1.0,-0.44,0.54,180,180,-1,1.3,0.2,0.3,-0.3,0.01,0.00,0.00,0.00,0.00,0.00,0.57,0.46,72,-1,0,-0,-0.4,0.01,0.334,0.339,-0.41,0,32
73.60,align,80.96,0.04,0.327,1,2.4,-0.5,-1.9,1.0,-0.44,0.54,180,180,-1,1.2,0.2,0.4,-0.2,0.02,0.00,0.00,0.00,0.00,0.00,0.54,0.44,72,-1,0,-0,-0.4,0.01,0.327,0.335,-0.26,0,32
73.70,align,80.95,0.05,0.318,1,2.3,-0.4,-1.8,0.9,-0.40,0.49,180,180,-1,1.2,0.2,0.6,-0.2,0.01,0.00,0.00,0.00,0.00,0.00,0.51,0.42,72,-1,0,0,-0.3,0.01,0.318,0.324,-0.07,0,32
73.80,align,80.95,0.05,0.313,1,2.2,-0.3,-1.8,0.9,-0.38,0.46,180,180,-1,1.1,0.3,0.7,-0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.40,72,-1,0,0,-0.3,0.01,0.313,0.315,0.03,0,32
73.90,align,80.96,0.04,0.310,1,2.2,-0.3,-1.7,0.8,-0.37,0.43,180,180,-1,1.1,0.3,0.8,-0.4,-0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.38,72,-1,0,0,-0.2,0.01,0.310,0.312,0.08,0,32
74.00,align,80.96,0.04,0.312,1,2.2,-0.3,-1.7,0.8,-0.35,0.40,180,180,-1,1.0,0.3,0.9,-0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.37,72,-1,0,0,-0.3,0.01,0.312,0.313,0.05,0,32
74.10,align,80.96,0.04,0.313,1,2.1,-0.2,-1.7,0.8,-0.33,0.37,180,180,-1,1.0,0.4,0.9,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.35,72,-1,0,0,-0.2,0.01,0.313,0.315,0.01,0,32
74.20,align,80.96,0.04,0.315,1,2.1,-0.2,-1.6,0.7,-0.33,0.37,180,180,-1,0.9,0.4,1.0,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.33,72,-1,0,0,-0.2,0.01,0.315,0.318,-0.02,0,32
74.30,align,80.95,0.05,0.317,1,2.1,-0.1,-1.6,0.7,-0.29,0.31,180,180,-1,0.8,0.4,1.1,-0.6,0.00,0.01,0.00,0.00,0.00,0.00,0.34,0.31,72,-1,0,0,-0.2,0.01,0.317,0.320,-0.05,0,32
74.40,align,80.94,0.06,0.319,1,2.1,-0.1,-1.6,0.6,-0.29,0.31,180,180,-1,0.8,0.5,1.2,-0.6,0.00,0.01,0.00,0.00,0.00,0.00,0.31,0.29,72,-1,0,0,-0.2,0.01,0.319,0.323,-0.08,0,32
74.50,align,80.92,0.08,0.321,1,2.0,-0.1,-1.5,0.6,-0.25,0.25,180,180,-1,0.7,0.5,1.2,-0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.28,0.27,72,-1,0,0,-0.2,0.00,0.321,0.326,-0.11,0,32
74.60,align,80.91,0.09,0.324,1,2.0,-0.1,-1.5,0.6,-0.25,0.25,180,180,-1,0.6,0.6,1.3,-0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.25,0.25,72,-1,0,0,-0.2,0.01,0.324,0.329,-0.14,0,32
74.70,align,80.89,0.11,0.326,1,2.0,-0.1,-1.5,0.6,-0.23,0.22,180,180,-1,0.5,0.6,1.3,-0.6,0.01,0.01,0.00,0.00,0.00,0.00,0.22,0.23,72,-1,0,0,-0.2,0.01,0.326,0.333,-0.17,0,32
74.80,align,80.87,0.13,0.329,1,2.0,-0.1,-1.5,0.6,-0.21,0.19,180,180,-1,0.5,0.7,1.4,-0.5,0.01,0.01,0.00,0.00,0.00,0.00,0.19,0.21,72,-1,0,0,-0.1,0.01,0.329,0.336,-0.21,0,32
74.90,align,80.84,0.16,0.331,1,2.0,-0.0,-1.5,0.5,-0.20,0.16,180,180,-1,0.4,0.7,1.5,-0.5,0.01,0.01,0.00,0.00,0.00,0.00,0.16,0.20,72,-1,0,0,-0.1,0.01,0.331,0.340,-0.24,0,32
75.00,align,80.82,0.18,0.333,1,1.9,-0.0,-1.4,0.5,-0.17,0.09,180,180,-1,0.3,0.7,1.5,-0.5,0.01,0.01,0.00,0.00,0.00,0.00,0.13,0.18,72,-1,0,0,0.0,0.01,0.333,0.340,-0.24,0,32
75.10,align,80.80,0.20,0.332,1,1.9,-0.0,-1.4,0.5,-0.15,0.06,180,180,-1,0.2,0.8,1.5,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.17,72,-1,0,0,0.0,0.01,0.332,0.335,-0.20,0,32
75.20,align,80.78,0.22,0.331,1,1.9,0.0,-1.4,0.5,-0.14,0.03,180,180,-1,0.1,0.8,1.4,-0.5,-0.00,-0.00,0.00,0.00,0.00,0.00,0.06,0.15,72,-1,0,0,-0.1,0.01,0.331,0.333,-0.17,0,32
75.30,align,80.78,0.22,0.330,1,1.9,0.0,-1.4,0.5,-0.14,0.03,180,180,-1,0.0,0.8,1.3,-0.5,-0.01,-0.01,0.00,0.00,0.00,0.00,0.03,0.14,72,-1,0,0,-0.1,0.01,0.330,0.337,-0.13,0,32
75.40,align,80.77,0.23,0.330,1,1.9,0.0,-1.4,0.5,-0.12,0.01,180,180,-1,-0.0,0.9,1.2,-0.6,-0.01,-0.01,0.00,0.00,0.00,0.00,0.01,0.12,72,-1,0,0,-0.1,0.01,0.330,0.338,-0.12,0,32
75.50,align,80.75,0.25,0.332,1,1.9,-0.0,-1.4,0.5,-0.09,-0.04,180,180,-1,-0.1,0.9,1.1,-0.6,-0.00,-0.01,0.00,0.00,0.00,0.00,-0.02,0.11,72,-1,0,0,0.0,0.01,0.332,0.336,-0.13,0,32
75.60,align,80.75,0.25,0.330,1,1.9,-0.0,-1.4,0.5,-0.08,-0.06,180,179,-1,-0.2,1.0,1.1,-0.6,0.00,-0.00,0.00,0.00,0.00,0.00,-0.04,0.09,72,-1,0,0,-0.1,0.01,0.330,0.332,-0.09,0,32
75.70,align,80.74,0.26,0.329,1,1.8,-0.0,-1.4,0.5,-0.06,-0.07,180,179,-1,-0.2,1.0,1.1,-0.5,0.01,0.01,0.00,0.00,0.00,0.00,-0.06,0.08,72,-1,0,0,-0.0,0.01,0.329,0.336,-0.06,0,32
75.80,align,80.74,0.26,0.329,1,1.8,-0.0,-1.3,0.5,-0.06,-0.07,180,179,-1,-0.3,1.0,1.1,-0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.07,0.06,72,-1,0,0,-0.0,0.01,0.329,0.339,-0.05,0,32
75.90,align,80.73,0.27,0.330,1,1.8,-0.0,-1.3,0.5,-0.04,-0.11,180,179,-1,-0.4,1.1,1.1,-0.4,0.01,0.01,0.00,0.00,0.00,0.00,-0.09,0.05,72,-1,0,0,-0.0,0.01,0.330,0.337,-0.05,0,32
76.00,align,80.73,0.27,0.328,1,1.8,-0.0,-1.3,0.5,-0.03,-0.13,180,179,-1,-0.4,1.1,1.0,-0.3,0.01,0.00,0.00,0.00,0.00,0.00,-0.11,0.04,72,-1,0,0,-0.0,0.01,0.328,0.332,-0.02,0,32
76.10,align,80.74,0.26,0.327,1,1.8,-0.0,-1.3,0.5,-0.03,-0.13,180,179,-1,-0.5,1.1,0.9,-0.3,0.00,-0.01,0.00,0.00,0.00,0.00,-0.13,0.03,72,-1,0,0,-0.0,0.01,0.327,0.330,0.02,0,32
76.20,align,80.74,0.26,0.326,1,1.8,-0.1,-1.3,0.6,-0.02,-0.15,180,179,-1,-0.5,1.1,0.8,-0.3,0.00,-0.01,0.00,0.00,0.00,0.00,-0.14,0.03,72,-1,0,0,-0.0,0.01,0.326,0.330,0.03,0,32
76.30,align,80.74,0.26,0.328,1,1.8,-0.1,-1.3,0.6,-0.02,-0.15,180,179,-1,-0.6,1.2,0.7,-0.3,0.00,-0.01,0.00,0.00,0.00,0.00,-0.15,0.02,72,-1,0,0,-0.0,0.01,0.328,0.333,-0.01,0,32
76.40,align,80.74,0.26,0.330,1,1.8,-0.1,-1.3,0.6,-0.01,-0.17,179,179,-1,-0.6,1.2,0.6,-0.2,0.00,-0.01,0.00,0.00,0.00,0.00,-0.16,0.01,72,-1,0,1,-0.0,0.01,0.330,0.335,-0.04,0,32
76.50,align,80.73,0.27,0.333,1,1.8,-0.1,-1.3,0.6,-0.01,-0.17,179,179,-1,-0.6,1.2,0.5,-0.2,0.01,-0.01,0.00,0.00,0.00,0.00,-0.17,0.01,72,-1,0,1,-0.0,0.01,0.333,0.338,-0.07,0,32
76.60,align,80.73,0.27,0.333,1,1.8,-0.1,-1.3,0.6,-0.01,-0.17,179,179,-1,-0.7,1.2,0.5,-0.2,0.00,-0.00,0.00,0.00,0.00,0.00,-0.17,0.00,72,-1,0,1,-0.0,0.01,0.333,0.336,-0.08,0,32
76.70,align,80.72,0.28,0.332,1,1.8,-0.2,-1.3,0.6,0.00,-0.18,179,179,-1,-0.7,1.2,0.5,-0.2,-0.00,0.00,0.00,0.00,0.00,0.00,-0.18,0.00,72,-1,0,1,-0.0,0.01,0.332,0.334,-0.04,0,32
76.80,align,80.72,0.28,0.331,1,1.8,-0.2,-1.3,0.7,0.00,-0.18,179,179,-1,-0.7,1.2,0.5,-0.2,-0.01,0.01,0.00,0.00,0.00,0.00,-0.18,-0.00,72,-1,0,1,-0.0,0.01,0.331,0.337,-0.01,0,32
76.90,align,80.73,0.27,0.329,1,1.8,-0.2,-1.3,0.7,0.01,-0.18,179,179,-1,-0.7,1.2,0.5,-0.3,-0.00,0.01,0.00,0.00,0.00,0.00,-0.18,-0.01,72,-1,0,1,-0.0,0.01,0.329,0.334,0.03,0,32
77.00,align,80.74,0.26,0.327,1,1.8,-0.2,-1.3,0.7,0.02,-0.19,179,179,-1,-0.8,1.3,0.5,-0.2,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,-0.01,72,-1,0,1,-0.0,0.01,0.327,0.330,0.06,0,32
77.10,align,80.75,0.25,0.325,1,1.8,-0.2,-1.3,0.7,0.02,-0.19,179,179,-1,-0.8,1.3,0.4,-0.2,0.01,-0.00,0.00,0.00,0.00,0.00,-0.19,-0.02,72,-1,0,1,-0.0,0.01,0.325,0.330,0.10,0,32
77.20,align,80.76,0.24,0.325,1,1.8,-0.2,-1.3,0.7,0.02,-0.19,179,179,-1,-0.8,1.3,0.3,-0.1,0.01,-0.00,0.00,0.00,0.00,0.00,-0.19,-0.02,72,-1,0,1,-0.0,0.01,0.325,0.332,0.11,0,32
77.30,align,80.77,0.23,0.326,1,1.8,-0.3,-1.3,0.8,0.02,-0.19,179,179,-1,-0.8,1.3,0.3,0.0,0.02,-0.00,0.00,0.00,0.00,0.00,-0.19,-0.02,72,-1,0,1,-0.0,0.01,0.326,0.335,0.07,0,32
77.40,align,80.77,0.23,0.328,1,1.8,-0.3,-1.3,0.8,0.02,-0.19,179,179,-1,-0.8,1.3,0.2,0.2,0.02,-0.00,0.00,0.00,0.00,0.00,-0.19,-0.02,72,-1,0,1,-0.0,0.01,0.328,0.337,0.04,0,32
77.50,align,80.78,0.22,0.328,1,1.8,-0.3,-1.3,0.8,0.01,-0.19,179,179,-1,-0.8,1.3,0.1,0.3,0.02,-0.00,0.00,0.00,0.00,0.00,-0.19,-0.02,72,-1,0,1,-0.0,0.01,0.328,0.335,0.03,0,32
