t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv
30.20,land,247.43,2.57,0.256,1,5.8,1224.2,-6.4,-25.0,-6.19,-7.82,107,125,-1,0.1,-0.2,6.4,-8.3,0.04,-0.15,0.02,0.00,0.00,0.00,-8.37,-5.50,58,-1,0,-7,-1.0,-0.23,0.257,0.332,-0.51
30.30,land,247.41,2.59,0.254,1,5.2,1223.5,-5.8,-24.2,-6.00,-7.82,110,125,-1,0.1,-0.2,5.0,-7.7,0.04,-0.12,0.00,0.00,0.00,0.00,-8.49,-5.24,58,-1,0,-10,-5.2,-0.18,0.254,0.320,-0.45
30.40,land,247.40,2.60,0.254,1,5.2,1223.5,-5.2,-23.5,-6.00,-7.82,112,126,-1,0.1,-0.2,4.1,-7.1,0.03,-0.08,0.00,0.00,0.00,0.00,-8.53,-4.95,58,-1,0,-12,-5.2,-0.14,0.254,0.298,-0.44
30.50,land,247.37,2.63,0.254,1,4.0,1221.9,-4.6,-22.7,-5.61,-7.73,114,126,-1,0.1,-0.2,3.5,-6.6,0.03,-0.02,0.00,0.00,0.00,0.00,-8.52,-4.72,58,-1,0,-14,-11.4,-0.11,0.254,0.271,-0.42
30.60,land,247.34,2.66,0.252,1,4.0,1221.9,-4.0,-21.9,-5.61,-7.73,116,126,-1,0.1,-0.2,3.4,-6.2,0.02,0.04,0.00,0.00,0.00,0.00,-8.44,-4.47,58,-1,0,-16,-11.4,-0.09,0.252,0.276,-0.37
30.70,land,247.31,2.69,0.249,1,3.5,1221.1,-3.5,-21.1,-5.43,-7.69,118,126,-1,0.1,-0.2,3.5,-5.9,0.01,0.09,0.00,0.00,0.00,0.00,-8.38,-4.30,58,-1,0,-17,-13.4,-0.08,0.249,0.286,-0.29
30.80,land,247.27,2.73,0.249,1,2.9,1220.4,-2.9,-20.4,-5.29,-7.65,118,120,-1,0.1,-0.2,3.8,-5.7,-0.01,0.10,0.00,0.00,0.00,0.00,-8.26,-4.27,58,-1,0,-18,-14.9,-0.06,0.249,0.296,-0.27
30.90,land,247.26,2.74,0.246,1,2.4,1219.6,-2.4,-19.6,-5.18,-7.56,118,120,-1,0.1,-0.2,4.0,-5.6,-0.03,0.10,0.00,0.00,0.00,0.00,-8.15,-4.19,58,-1,0,-18,-16.0,-0.04,0.246,0.296,-0.22
31.00,land,247.25,2.75,0.241,1,1.4,1218.1,-1.9,-18.9,-5.05,-7.56,119,120,-1,0.1,-0.2,4.0,-5.6,-0.04,0.07,0.00,0.00,0.00,0.00,-8.11,-4.18,58,-1,0,-18,-17.6,-0.03,0.241,0.284,-0.11
31.10,land,247.25,2.75,0.238,1,1.4,1218.1,-1.4,-18.1,-5.05,-7.56,119,120,-1,0.1,-0.2,3.7,-5.5,-0.03,0.03,0.00,0.00,0.00,0.00,-8.08,-4.18,58,-1,0,-19,-17.6,-0.02,0.238,0.261,-0.05
31.20,land,247.25,2.75,0.239,1,0.4,1216.6,-0.9,-17.3,-4.95,-7.47,118,114,-1,0.1,-0.2,3.2,-5.3,-0.01,-0.02,0.00,0.00,0.00,0.00,-7.97,-4.32,58,-1,0,-18,-18.2,0.00,0.239,0.251,-0.06
31.30,land,247.25,2.75,0.243,1,0.4,1216.6,-0.4,-16.6,-4.95,-7.47,117,114,-1,0.1,-0.2,2.5,-5.1,0.00,-0.04,0.00,0.00,0.00,0.00,-7.82,-4.37,58,-1,0,-17,-18.2,0.02,0.243,0.261,-0.13
31.40,land,247.24,2.76,0.247,1,-0.6,1215.1,0.1,-15.8,-4.79,-7.43,117,114,-1,0.1,-0.2,1.8,-4.8,0.01,-0.05,0.00,0.00,0.00,0.00,-7.71,-4.48,58,-1,0,-17,-17.9,0.03,0.247,0.272,-0.20
31.50,land,247.23,2.77,0.251,1,-0.6,1215.1,0.6,-15.1,-4.79,-7.43,116,114,-1,0.1,-0.2,1.2,-4.4,0.02,-0.05,0.00,0.00,0.00,0.00,-7.58,-4.54,58,-1,0,-16,-17.9,0.04,0.251,0.279,-0.27
31.60,land,247.20,2.80,0.253,1,-1.1,1214.4,1.1,-14.4,-4.68,-7.38,115,107,-1,0.1,-0.2,0.7,-4.2,0.01,-0.04,0.00,0.00,0.00,0.00,-7.34,-4.74,58,-1,0,-15,-17.3,0.05,0.253,0.275,-0.30
31.70,land,247.18,2.82,0.252,1,-2.0,1212.9,1.5,-13.6,-4.42,-7.21,114,107,-1,0.1,-0.2,0.3,-3.9,0.00,-0.02,0.00,0.00,0.00,0.00,-7.09,-4.87,58,-1,0,-13,-15.9,0.06,0.252,0.262,-0.28
31.80,land,247.15,2.85,0.252,1,-2.4,1212.2,2.0,-12.9,-4.29,-7.12,112,107,-1,0.1,-0.2,0.2,-3.8,-0.01,0.01,0.00,0.00,0.00,0.00,-6.84,-4.97,58,-1,0,-12,-14.9,0.07,0.252,0.258,-0.26
31.90,land,247.12,2.88,0.253,1,-2.8,1211.5,2.4,-12.2,-4.18,-7.03,112,107,-1,0.1,-0.2,0.1,-3.7,-0.01,0.03,0.00,0.00,0.00,0.00,-6.61,-5.04,58,-1,0,-11,-13.8,0.07,0.253,0.268,-0.28
32.00,land,247.08,2.92,0.257,1,-2.8,1211.5,2.8,-11.5,-4.18,-7.03,110,100,-1,0.1,-0.2,0.2,-3.6,-0.01,0.04,0.00,0.00,0.00,0.00,-6.32,-5.19,58,-1,0,-10,-13.8,0.08,0.257,0.277,-0.34
32.10,land,247.05,2.95,0.260,1,-3.6,1210.1,3.2,-10.8,-3.98,-6.94,108,100,-1,0.1,-0.2,0.2,-3.4,0.00,0.04,0.00,0.00,0.00,0.00,-6.06,-5.29,58,-1,0,-8,-11.1,0.08,0.260,0.276,-0.37
32.20,land,247.03,2.97,0.258,1,-3.6,1210.1,3.6,-10.1,-3.98,-6.94,107,100,-1,0.1,-0.2,0.2,-3.2,0.01,0.02,0.00,0.00,0.00,0.00,-5.86,-5.45,58,-1,0,-7,-11.1,0.08,0.258,0.271,-0.32
32.30,land,247.02,2.98,0.253,1,-4.0,1209.4,4.0,-9.4,-3.90,-6.86,106,100,-1,0.1,-0.2,-0.0,-3.0,0.02,-0.00,0.00,0.00,0.00,0.00,-5.66,-5.49,58,-1,0,-6,-9.6,0.07,0.253,0.260,-0.22
32.40,land,247.01,2.99,0.250,1,-4.4,1208.7,4.4,-8.7,-3.83,-6.77,105,96,-1,0.1,-0.2,-0.4,-2.8,0.01,-0.02,0.00,0.00,0.00,0.00,-5.43,-5.57,58,-1,0,-5,-8.2,0.07,0.250,0.262,-0.15
32.50,land,246.99,3.01,0.251,1,-5.1,1207.4,4.8,-8.1,-3.67,-6.59,104,96,-1,0.1,-0.2,-0.7,-2.6,0.01,-0.03,0.00,0.00,0.00,0.00,-5.21,-5.62,58,-1,0,-3,-5.7,0.07,0.251,0.264,-0.16
32.60,land,246.97,3.03,0.254,1,-5.1,1207.4,5.1,-7.4,-3.67,-6.59,102,96,-1,0.1,-0.2,-1.0,-2.5,0.00,-0.03,0.00,0.00,0.00,0.00,-5.01,-5.64,58,-1,0,-2,-5.7,0.07,0.254,0.266,-0.23
32.70,land,246.94,3.06,0.258,1,-5.9,1206.1,5.5,-6.7,-3.46,-6.42,102,96,-1,0.1,-0.2,-1.3,-2.4,-0.00,-0.03,0.00,0.00,0.00,0.00,-4.80,-5.65,58,-1,0,-1,-3.4,0.06,0.258,0.270,-0.30
32.80,land,246.91,3.09,0.262,1,-5.9,1206.1,5.9,-6.1,-3.46,-6.42,101,95,-1,0.1,-0.2,-1.5,-2.4,-0.01,-0.02,0.00,0.00,0.00,0.00,-4.58,-5.67,58,-1,0,-0,-3.4,0.06,0.262,0.273,-0.36
32.90,land,246.86,3.14,0.265,1,-6.2,1205.5,6.2,-5.5,-3.35,-6.28,100,95,-1,0.1,-0.2,-1.7,-2.3,-0.00,-0.00,0.00,0.00,0.00,0.00,-4.35,-5.63,58,-1,0,1,-2.6,0.06,0.265,0.267,-0.40
33.00,land,246.83,3.17,0.265,1,-6.5,1204.8,6.5,-4.8,-3.23,-6.20,99,95,-1,0.1,-0.2,-1.6,-2.2,0.01,0.02,0.00,0.00,0.00,0.00,-4.15,-5.62,58,-1,0,1,-1.6,0.06,0.265,0.276,-0.38
33.10,land,246.80,3.20,0.265,1,-6.8,1204.2,6.8,-4.2,-3.11,-6.11,98,95,-1,0.1,-0.2,-1.4,-2.0,0.02,0.05,0.00,0.00,0.00,0.00,-3.95,-5.60,58,-1,0,2,-0.8,0.05,0.265,0.290,-0.36
33.20,land,246.77,3.23,0.263,1,-7.4,1203.0,7.1,-3.6,-2.91,-5.93,98,94,-1,0.1,-0.2,-1.2,-1.7,0.02,0.04,0.00,0.00,0.00,0.00,-3.78,-5.57,58,-1,0,3,0.4,0.05,0.263,0.289,-0.31
33.30,land,246.75,3.25,0.258,1,-7.7,1202.4,7.4,-3.0,-2.83,-5.80,97,94,-1,0.1,-0.2,-1.2,-1.5,0.02,0.02,0.00,0.00,0.00,0.00,-3.62,-5.53,58,-1,0,3,1.1,0.05,0.258,0.275,-0.21
33.40,land,246.75,3.25,0.253,1,-7.7,1202.4,7.7,-2.4,-2.83,-5.80,97,94,-1,0.1,-0.2,-1.3,-1.4,0.02,-0.01,0.00,0.00,0.00,0.00,-3.49,-5.43,58,-1,0,3,1.1,0.05,0.253,0.263,-0.10
33.50,land,246.75,3.25,0.250,1,-8.0,1201.9,8.0,-1.9,-2.76,-5.71,96,94,-1,0.1,-0.2,-1.6,-1.3,0.01,-0.03,0.00,0.00,0.00,0.00,-3.37,-5.38,58,-1,0,4,2.1,0.04,0.250,0.263,-0.03
33.60,land,246.75,3.25,0.250,1,-8.5,1200.8,8.3,-1.3,-2.61,-5.49,96,95,-1,0.1,-0.2,-1.9,-1.3,-0.01,-0.04,0.00,0.00,0.00,0.00,-3.27,-5.31,58,-1,0,4,3.5,0.02,0.250,0.267,-0.05
33.70,land,246.74,3.26,0.254,1,-8.8,1200.2,8.5,-0.8,-2.51,-5.41,96,95,-1,0.1,-0.2,-2.2,-1.3,-0.01,-0.04,0.00,0.00,0.00,0.00,-3.16,-5.20,58,-1,0,4,4.0,0.01,0.254,0.274,-0.12
33.80,land,246.72,3.28,0.256,1,-9.0,1199.7,8.8,-0.2,-2.40,-5.27,96,95,-1,-5.9,5.8,-2.4,-1.4,-0.07,0.03,0.00,0.00,0.00,0.00,-3.04,-5.13,58,-1,0,4,4.7,0.01,0.256,0.298,-0.16
33.90,land,246.72,3.28,0.256,1,-9.0,1199.7,9.0,0.3,-2.40,-5.27,96,95,-1,-11.9,11.8,-2.5,-1.3,-0.12,0.11,0.00,0.00,0.00,0.00,-2.91,-5.01,58,-1,0,5,4.7,-0.00,0.256,0.349,-0.14
34.00,land,246.71,3.29,0.254,1,-9.3,1199.2,9.3,0.8,-2.29,-5.19,96,97,-1,-14.0,14.6,-2.5,-1.2,-0.12,0.15,0.00,0.00,0.00,0.00,-2.80,-4.93,58,-1,0,4,5.2,-0.02,0.254,0.362,-0.10
34.10,land,246.71,3.29,0.251,1,-9.5,1198.6,9.5,1.4,-2.19,-5.10,96,97,-1,-13.9,14.7,-2.6,-0.7,-0.08,0.12,0.00,0.00,0.00,0.00,-2.71,-4.84,58,-1,0,4,5.6,-0.03,0.251,0.332,-0.03
34.20,land,246.72,3.28,0.250,1,-9.9,1197.6,9.7,1.9,-2.06,-5.01,96,97,-1,-13.9,15.0,-3.1,0.0,-0.03,0.07,0.00,0.00,0.00,0.00,-2.64,-4.85,58,-1,0,4,5.6,-0.03,0.250,0.289,-0.02
34.30,land,246.72,3.28,0.251,1,-10.1,1197.1,9.9,2.4,-2.00,-4.97,96,97,-1,-13.9,15.0,-3.8,1.1,0.03,0.02,0.00,0.00,0.00,0.00,-2.58,-4.76,58,-1,0,4,5.2,-0.03,0.251,0.268,-0.04
34.40,land,246.73,3.27,0.253,1,-10.1,1197.1,10.1,2.9,-2.00,-4.97,97,99,-1,-14.0,15.2,-4.8,2.4,0.07,-0.03,0.00,0.00,0.00,0.00,-2.55,-4.71,58,-1,0,4,5.2,-0.03,0.253,0.291,-0.08
34.50,land,246.74,3.26,0.253,1,-10.5,1196.2,10.3,3.4,-1.82,-4.66,97,99,-1,-14.0,15.0,-6.0,3.7,0.09,-0.07,0.00,0.00,0.00,0.00,-2.49,-4.57,58,-1,0,3,4.0,-0.03,0.253,0.313,-0.07
34.60,land,246.75,3.25,0.251,1,-10.5,1196.2,10.5,3.8,-1.82,-4.66,97,99,-1,-13.8,14.8,-7.3,5.0,0.08,-0.09,0.00,0.00,0.00,0.00,-2.37,-4.40,58,-1,0,3,4.0,-0.02,0.251,0.319,-0.03
34.70,land,246.75,3.25,0.250,1,-10.6,1195.7,10.6,4.3,-1.68,-4.44,97,99,-1,-13.5,14.4,-8.4,6.0,0.06,-0.09,0.01,0.00,0.00,0.00,-2.22,-4.20,58,-1,0,3,3.4,-0.01,0.250,0.310,-0.01
34.80,land,246.74,3.26,0.255,1,-10.8,1195.3,10.8,4.7,-1.52,-4.22,97,100,-1,-13.1,14.0,-9.4,6.8,0.04,-0.06,0.05,0.00,0.00,0.00,-2.05,-3.99,58,-1,0,3,3.0,-0.00,0.255,0.298,-0.11
34.90,land,246.72,3.28,0.261,1,-10.9,1194.9,10.9,5.1,-1.34,-4.00,98,100,-1,-12.7,13.7,-10.1,7.4,0.01,-0.04,0.08,0.00,0.00,0.00,-1.85,-3.79,58,-1,0,3,2.7,-0.00,0.261,0.282,-0.21
35.00,land,246.70,3.30,0.265,1,-11.1,1194.5,11.1,5.5,-1.14,-3.69,98,100,-1,-12.1,13.0,-10.6,7.8,-0.01,-0.02,0.10,0.00,0.00,0.00,-1.63,-3.50,58,-1,0,2,2.5,-0.00,0.265,0.274,-0.29
35.10,land,246.66,3.34,0.266,1,-11.2,1193.9,11.2,5.8,-0.70,-3.12,98,100,-1,-11.5,12.4,-10.8,8.0,-0.02,0.01,0.11,0.00,0.00,0.00,-1.38,-3.23,58,-1,0,2,2.3,0.00,0.266,0.276,-0.29
35.20,land,246.64,3.36,0.264,1,-11.2,1193.9,11.2,6.1,-0.70,-3.12,98,101,-1,-10.9,11.9,-10.8,8.2,-0.02,0.04,0.11,0.00,0.00,0.00,-1.13,-2.99,58,-1,0,2,2.3,-0.00,0.264,0.288,-0.23
35.30,land,246.62,3.38,0.261,1,-11.3,1193.3,11.3,6.4,-0.30,-2.50,98,101,-1,-10.2,11.1,-10.6,8.5,0.00,0.06,0.12,0.00,0.00,0.00,-0.88,-2.67,58,-1,0,2,2.3,-0.01,0.261,0.285,-0.18
35.40,land,246.61,3.39,0.258,1,-11.3,1193.1,11.3,6.7,-0.13,-2.24,98,101,-1,-9.6,10.5,-10.5,8.8,0.02,0.04,0.12,0.00,0.00,0.00,-0.66,-2.44,58,-1,0,2,2.1,-0.01,0.258,0.282,-0.12
35.50,land,246.61,3.39,0.255,1,-11.3,1192.9,11.3,6.9,0.02,-1.98,98,101,-1,-9.0,9.9,-10.6,9.1,0.03,0.01,0.13,0.00,0.00,0.00,-0.46,-2.20,58,-1,0,2,1.9,-0.01,0.255,0.269,-0.05
35.60,land,246.62,3.38,0.252,1,-11.3,1192.9,11.3,7.1,0.02,-1.98,99,102,-1,-8.6,9.3,-10.9,9.4,0.04,-0.03,0.14,0.00,0.00,0.00,-0.28,-1.96,58,-1,0,2,1.9,-0.01,0.252,0.278,0.01
35.70,land,246.62,3.38,0.250,1,-11.3,1192.7,11.3,7.3,0.15,-1.71,99,102,-1,-8.1,8.7,-11.3,9.7,0.04,-0.06,0.16,0.00,0.00,0.00,-0.11,-1.72,58,-1,0,1,1.8,-0.01,0.250,0.290,0.04
35.80,land,246.63,3.37,0.251,1,-11.3,1192.4,11.3,7.4,0.45,-1.19,99,102,-1,-7.6,8.1,-11.8,9.9,0.03,-0.07,0.17,0.00,0.00,0.00,0.07,-1.48,58,-1,0,1,1.5,-0.01,0.251,0.294,0.02
35.90,land,246.63,3.37,0.253,1,-11.3,1192.4,11.3,7.6,0.45,-1.19,99,102,-1,-7.0,7.5,-12.1,9.9,0.03,-0.07,0.18,0.00,0.00,0.00,0.26,-1.24,58,-1,0,1,1.5,-0.01,0.253,0.291,-0.00
36.00,land,246.62,3.38,0.254,1,-11.1,1192.3,11.2,7.7,0.81,-0.57,99,102,-1,-6.3,6.7,-12.3,9.9,0.02,-0.06,0.19,0.00,0.00,0.00,0.47,-0.97,58,-1,0,1,1.0,-0.00,0.254,0.285,-0.04
36.10,land,246.62,3.38,0.254,1,-11.1,1192.3,11.1,7.7,0.81,-0.57,99,102,-1,-5.6,5.9,-12.3,9.8,0.02,-0.04,0.19,0.00,0.00,0.00,0.71,-0.69,58,-1,0,1,1.0,-0.00,0.254,0.276,-0.04
36.20,land,246.62,3.38,0.252,1,-10.9,1192.2,11.0,7.8,1.21,-0.04,99,102,-1,-4.8,5.3,-12.1,9.6,0.02,-0.01,0.18,0.00,0.00,0.00,0.95,-0.47,58,-1,0,1,0.7,-0.00,0.252,0.262,0.01
36.30,land,246.62,3.38,0.251,1,-10.9,1192.2,10.9,7.8,1.21,-0.04,99,102,-1,-4.1,4.6,-11.6,9.4,0.01,0.02,0.16,0.00,0.00,0.00,1.19,-0.24,58,-1,0,1,0.7,0.00,0.251,0.266,0.03
36.40,land,246.61,3.39,0.254,1,-10.8,1192.2,10.8,7.8,1.38,0.18,100,103,-1,-3.4,4.0,-11.0,9.2,0.01,0.04,0.14,0.00,0.00,0.00,1.39,-0.06,58,-1,0,0,0.5,-0.00,0.254,0.275,-0.03
36.50,land,246.58,3.42,0.260,1,-10.6,1192.3,10.6,7.7,1.52,0.40,100,103,-1,-2.8,3.4,-10.4,9.0,0.02,0.04,0.12,0.00,0.00,0.00,1.57,0.13,58,-1,0,0,0.5,-0.00,0.260,0.285,-0.14
36.60,land,246.56,3.44,0.263,1,-10.5,1192.3,10.5,7.7,1.64,0.57,100,103,-1,-2.3,3.0,-9.8,8.7,0.02,0.04,0.10,0.00,0.00,0.00,1.72,0.28,58,-1,0,0,0.4,-0.01,0.263,0.286,-0.20
36.70,land,246.54,3.46,0.262,1,-10.1,1192.5,10.3,7.6,1.83,0.97,100,103,-1,-1.7,2.3,-9.3,8.4,0.02,0.02,0.08,0.00,0.00,0.00,1.86,0.47,58,-1,0,-0,0.2,-0.01,0.262,0.276,-0.18
36.80,land,246.54,3.46,0.259,1,-9.9,1192.6,10.1,7.5,1.90,1.14,100,103,-1,-1.3,1.8,-9.1,8.2,0.02,-0.02,0.07,0.00,0.00,0.00,1.98,0.62,58,-1,0,-0,0.1,-0.01,0.259,0.277,-0.10
36.90,land,246.54,3.46,0.256,1,-9.9,1192.6,9.9,7.4,1.90,1.14,101,103,-1,-0.9,1.3,-9.0,7.9,0.02,-0.05,0.06,0.00,0.00,0.00,2.08,0.77,58,-1,0,-0,0.1,-0.01,0.256,0.285,-0.05
37.00,land,246.53,3.47,0.256,1,-9.5,1192.9,9.7,7.3,2.06,1.49,101,103,-1,-0.4,0.8,-9.0,7.6,0.02,-0.06,0.06,0.00,0.00,0.00,2.19,0.92,58,-1,0,-1,0.1,-0.02,0.256,0.285,-0.05
37.10,land,246.53,3.47,0.256,1,-9.3,1193.0,9.5,7.1,2.16,1.63,101,103,-1,0.1,0.2,-8.9,7.1,0.01,-0.05,0.04,0.00,0.00,0.00,2.31,1.07,58,-1,0,-1,0.1,-0.02,0.256,0.280,-0.05
37.20,land,246.53,3.47,0.255,1,-9.1,1193.2,9.3,7.0,2.28,1.80,101,103,-1,0.6,-0.2,-8.6,6.7,0.01,-0.03,0.03,0.00,0.00,0.00,2.43,1.18,58,-1,0,-1,0.1,-0.02,0.255,0.268,-0.02
37.30,land,246.53,3.47,0.251,1,-9.1,1193.2,9.1,6.8,2.28,1.80,101,103,-1,1.2,-0.7,-8.1,6.3,0.01,0.01,0.01,0.00,0.00,0.00,2.58,1.32,58,-1,0,-1,0.1,-0.03,0.251,0.258,0.06
37.40,land,246.53,3.47,0.248,1,-8.9,1193.4,8.9,6.6,2.38,1.93,101,103,-1,1.8,-1.1,-7.4,5.9,0.01,0.04,0.00,0.00,0.00,0.00,2.72,1.42,58,-1,0,-1,0.1,-0.03,0.248,0.265,0.11
37.50,land,246.53,3.47,0.250,1,-8.6,1193.6,8.6,6.4,2.47,2.02,102,103,-1,2.2,-1.4,-6.6,5.5,0.01,0.05,0.00,0.00,0.00,0.00,2.82,1.48,58,-1,0,-1,-0.2,-0.02,0.250,0.272,0.08
37.60,land,246.52,3.48,0.254,1,-8.4,1193.8,8.4,6.2,2.52,2.11,102,103,-1,2.6,-1.7,-5.8,5.1,0.01,0.06,0.00,0.00,0.00,0.00,2.90,1.55,58,-1,0,-2,-0.4,-0.02,0.254,0.279,0.00
37.70,land,246.52,3.48,0.254,1,-7.9,1194.2,8.1,6.0,2.56,2.29,102,103,-1,2.9,-2.0,-5.1,4.7,0.01,0.04,0.00,0.00,0.00,0.00,2.95,1.62,58,-1,0,-2,-0.9,-0.02,0.254,0.276,-0.01
37.80,land,246.53,3.47,0.249,1,-7.6,1194.5,7.9,5.8,2.55,2.33,102,103,-1,3.2,-2.4,-4.6,4.3,0.02,0.01,0.00,0.00,0.00,0.00,2.98,1.70,58,-1,0,-2,-1.1,-0.02,0.249,0.260,0.09
37.90,land,246.54,3.46,0.000,1,-7.3,1194.7,7.6,5.5,2.54,2.37,102,103,-1,3.4,-2.6,-4.3,3.9,0.01,-0.02,0.00,0.00,0.00,0.00,2.99,1.73,58,-1,1,-2,-1.1,-0.02,0.000,0.000,0.15
38.00,land,246.50,3.50,0.000,1,-7.1,1195.0,7.3,5.3,2.50,2.37,102,103,-1,3.6,-2.8,-4.1,3.5,0.01,-0.03,0.00,0.00,0.00,0.00,2.98,1.78,58,-1,1,-2,-1.1,-0.02,0.000,0.000,0.13
38.10,land,246.46,3.54,0.000,1,-7.1,1195.0,7.1,5.0,2.50,2.37,102,103,-1,3.7,-3.0,-3.9,3.1,0.01,-0.03,0.00,0.00,0.00,0.00,2.96,1.78,58,-1,1,-2,-1.1,-0.02,0.000,0.000,-0.45
38.20,land,246.35,3.65,0.000,1,-6.6,1195.4,6.8,4.8,2.48,2.37,102,103,-1,3.8,-3.1,-3.8,2.8,0.01,-0.04,0.00,0.00,0.00,0.00,2.95,1.78,58,-1,1,-2,-1.3,-0.02,0.000,0.000,-0.64
38.30,land,246.24,3.76,0.000,1,-6.6,1195.4,6.6,4.6,2.48,2.37,103,103,-1,4.0,-3.2,-3.6,2.4,0.01,-0.04,0.00,0.00,0.00,0.00,2.93,1.78,58,-1,1,-2,-1.3,-0.02,0.000,0.000,-1.04
38.40,land,246.04,3.96,0.000,1,-6.1,1195.9,6.3,4.3,2.42,2.29,103,103,-1,4.1,-3.3,-3.5,2.1,0.01,-0.04,0.00,0.00,0.00,0.00,2.91,1.79,58,-1,1,-2,-1.4,-0.02,0.000,0.000,-1.64
38.50,land,245.65,4.35,0.000,1,-5.9,1196.1,6.1,4.1,2.37,2.29,103,103,-1,4.1,-3.2,-3.3,1.8,0.01,-0.04,0.00,0.00,0.00,0.00,2.86,1.71,58,-1,1,-2,-1.4,-0.02,0.000,0.000,-2.43
38.60,land,245.23,4.77,0.000,1,-5.6,1196.3,5.9,3.9,2.32,2.20,102,103,-1,4.2,-3.4,-3.2,1.5,0.01,-0.04,0.00,0.00,0.00,0.00,2.81,1.72,58,-1,1,-2,-1.3,-0.02,0.000,0.000,-3.42
38.70,land,244.70,5.30,0.000,1,-5.6,1196.3,5.6,3.7,2.32,2.20,102,103,-1,4.1,-3.2,-3.1,1.2,0.01,-0.04,0.00,0.00,0.00,0.00,2.74,1.64,58,-1,1,-2,-1.3,-0.02,0.000,0.000,-4.48
38.80,land,244.07,5.93,0.000,1,-5.2,1196.8,5.4,3.4,2.22,2.11,102,102,-1,4.1,-3.4,-2.9,0.9,0.01,-0.04,0.00,0.00,0.00,0.00,2.69,1.66,58,-1,1,-2,-1.3,-0.02,0.000,0.000,-5.53
38.90,land,243.33,6.67,0.000,1,-5.0,1197.0,5.2,3.2,2.17,2.11,102,102,-1,4.1,-3.3,-2.8,0.6,0.01,-0.04,0.00,0.00,0.00,0.00,2.62,1.59,58,-1,1,-2,-1.3,-0.02,0.000,0.000,-6.57
39.00,land,242.72,7.28,0.000,1,-5.0,1197.0,5.0,3.0,2.17,2.11,102,102,-1,4.1,-3.4,-2.7,0.3,0.01,-0.04,0.00,0.00,0.00,0.00,2.57,1.60,58,-1,1,-2,-1.3,-0.02,0.000,0.000,-7.60
