t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc
133.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.8,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
133.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.8,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
133.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.8,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
133.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.8,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
133.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
134.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
135.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
136.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.5,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
137.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
138.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
139.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
140.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
141.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.65,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.75,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.85,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
142.95,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
143.05,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
143.15,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
143.25,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
143.35,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
143.45,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
143.55,capture,70.50,-4.50,0.006,1,0.5,0.5,-0.5,-0.5,0.00,0.00,179,179,-1,0.9,0.6,-0.0,0.0,-0.01,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,52,-1,1,1,0.0,0.02,0.006,0.012,0.00,0
