t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,wx,wyr,wz
10.00,dash,528.93,-28.93,0.250,1,483.0,769.1,517.3,1232.1,2.65,12.06,71,81,-1,-28.4,57.3,-25.4,45.6,-0.01,-0.02,1.00,0.00,0.00,0.00,-1.60,11.64,77,-1,0,1,0.0,0.02,-0.067,0.004,-0.288
10.10,dash,530.30,-30.30,0.250,1,483.0,769.1,517.0,1230.9,2.65,12.06,68,81,-1,-28.2,57.6,-26.4,47.3,-0.00,-0.02,1.00,0.00,0.00,0.00,-1.99,12.19,77,-1,0,1,-0.2,0.03,-0.067,0.004,-0.288
10.20,dash,532.99,-32.99,0.250,1,483.2,770.3,516.8,1229.7,2.91,12.63,66,81,-1,-28.0,57.9,-27.4,49.0,0.01,-0.02,1.00,0.00,0.00,0.00,-2.46,12.73,77,-1,0,1,-0.2,0.03,-0.054,0.003,-0.285
10.30,dash,536.88,-36.88,0.250,1,483.9,773.0,516.4,1228.4,3.44,13.73,64,81,-1,-27.8,58.2,-28.5,50.7,0.02,-0.02,1.00,0.00,0.00,0.00,-2.95,13.21,77,-1,0,2,-0.2,0.04,-0.037,0.003,-0.278
10.40,dash,538.75,-38.75,0.250,1,484.3,774.4,516.1,1227.0,3.70,14.35,61,79,-1,-27.6,58.6,-29.5,52.4,0.03,-0.03,1.00,0.00,0.00,0.00,-3.57,13.70,77,-1,0,2,-0.2,0.04,-0.025,0.003,-0.268
10.50,dash,540.59,-40.59,0.250,1,484.3,774.4,515.7,1225.6,3.70,14.35,59,79,-1,-27.3,58.9,-30.5,53.9,0.03,-0.03,1.00,0.00,0.00,0.00,-4.23,14.20,77,-1,0,2,-0.1,0.05,-0.025,0.003,-0.268
10.60,dash,544.14,-44.14,0.250,1,485.1,777.5,515.4,1224.1,4.23,15.67,57,79,-1,-27.1,59.3,-31.3,55.3,0.02,-0.02,1.00,0.00,0.00,0.00,-4.93,14.70,77,-1,0,3,0.1,0.05,0.025,-0.012,-0.222
10.70,dash,545.29,-45.29,0.250,1,485.1,777.5,514.9,1222.5,4.23,15.67,54,79,-1,-26.9,59.6,-32.0,56.4,0.00,-0.02,1.00,0.00,0.00,0.00,-5.68,15.20,77,-1,0,3,0.7,0.04,0.025,-0.012,-0.222
10.80,dash,547.52,-47.52,0.250,1,485.5,779.1,514.5,1220.9,4.48,16.30,52,78,-1,-26.8,59.9,-32.7,57.5,-0.01,-0.02,1.00,0.00,0.00,0.00,-6.43,15.64,77,-1,0,3,1.4,0.03,0.045,-0.025,-0.201
10.90,dash,550.72,-50.72,0.250,1,486.5,782.5,514.0,1219.2,4.92,17.56,50,78,-1,-26.8,60.2,-33.5,58.4,-0.01,-0.02,1.00,0.00,0.00,0.00,-7.21,16.04,77,-1,0,3,2.3,0.02,0.064,-0.052,-0.184
11.00,dash,552.76,-52.76,0.250,1,487.0,784.3,513.5,1217.5,5.12,18.17,48,78,-1,-26.8,60.4,-34.3,59.3,-0.01,-0.03,1.00,0.00,0.00,0.00,-7.97,16.40,77,-1,0,3,3.0,0.01,0.071,-0.060,-0.177
11.10,dash,553.74,-53.74,0.250,1,487.0,784.3,513.0,1215.7,5.12,18.17,47,78,-1,-26.8,60.6,-35.1,60.1,-0.01,-0.03,1.00,0.00,0.00,0.00,-8.76,16.73,77,-1,0,4,3.4,0.00,0.071,-0.060,-0.177
11.20,dash,556.11,-56.11,0.250,1,488.0,788.1,512.5,1213.8,5.48,19.47,45,81,-1,-26.9,60.8,-35.9,60.9,-0.01,-0.04,1.00,0.00,0.00,0.00,-9.50,17.07,77,-1,0,4,3.7,-0.00,0.085,-0.069,-0.174
11.30,dash,557.47,-57.47,0.250,1,488.0,788.1,512.0,1211.9,5.48,19.47,44,81,-1,-27.0,61.0,-36.7,61.7,-0.00,-0.04,1.00,0.00,0.00,0.00,-10.26,17.43,77,-1,0,4,3.9,-0.01,0.085,-0.069,-0.174
11.40,dash,559.22,-59.22,0.250,1,488.6,790.1,511.4,1209.9,5.67,20.17,42,81,-1,-27.1,61.2,-37.6,62.5,0.01,-0.04,1.00,0.00,0.00,0.00,-11.08,17.79,77,-1,0,4,4.1,-0.01,0.106,-0.072,-0.186
11.50,dash,561.67,-61.67,0.250,1,489.8,794.3,510.8,1207.8,5.98,21.49,41,81,-1,-27.3,61.4,-38.4,63.3,0.02,-0.04,1.00,0.00,0.00,0.00,-11.89,18.07,77,-1,0,4,4.3,-0.01,0.145,-0.076,-0.181
11.60,dash,562.45,-62.45,0.250,1,489.8,794.3,510.2,1205.7,5.98,21.49,40,87,-1,-27.4,61.6,-39.0,63.9,0.01,-0.04,1.00,0.00,0.00,0.00,-12.54,18.45,77,-1,0,4,4.4,-0.01,0.145,-0.076,-0.181
11.70,dash,564.32,-64.32,0.250,1,491.0,798.8,509.6,1203.5,6.23,22.90,39,87,-1,-27.6,61.8,-39.4,64.4,-0.01,-0.02,1.00,0.00,0.00,0.00,-13.25,18.82,77,-1,0,4,4.4,-0.01,0.212,-0.076,-0.139
11.80,dash,566.06,-66.06,0.250,1,491.6,801.1,509.0,1201.2,6.32,23.60,39,87,-1,-27.8,62.0,-39.5,64.7,-0.03,-0.01,1.00,0.00,0.00,0.00,-13.95,19.19,77,-1,0,4,4.4,-0.01,0.235,-0.073,-0.125
11.90,dash,567.36,-67.36,0.250,1,492.3,803.5,508.4,1198.9,6.37,24.26,38,87,-1,-27.9,62.2,-39.4,64.9,-0.04,-0.01,1.00,0.00,0.00,0.00,-14.67,19.54,77,-1,0,4,4.2,-0.00,0.250,-0.072,-0.128
12.00,dash,567.98,-67.98,0.250,1,492.3,803.5,507.7,1196.5,6.37,24.26,39,100,-1,-28.1,62.3,-39.3,65.2,-0.04,-0.00,1.00,0.00,0.00,0.00,-14.84,20.22,77,-1,0,4,4.1,0.00,0.250,-0.072,-0.128
12.10,dash,569.16,-69.16,0.250,1,492.9,806.0,507.1,1194.0,6.39,24.96,40,100,-1,-28.3,62.5,-39.1,65.5,-0.02,-0.00,1.00,0.00,0.00,0.00,-15.11,20.87,77,-1,0,4,4.0,0.01,0.272,-0.070,-0.146
12.20,dash,570.25,-70.25,0.250,1,493.5,808.5,506.5,1191.5,6.39,25.64,40,100,-1,-28.6,62.6,-39.0,65.9,-0.01,-0.00,1.00,0.00,0.00,0.00,-15.43,21.45,77,-1,0,4,3.9,0.01,0.285,-0.069,-0.162
12.30,dash,571.73,-71.73,0.250,1,494.8,813.8,505.8,1188.8,6.27,26.87,41,100,-1,-28.8,62.7,-39.0,66.3,0.00,-0.01,1.00,0.00,0.00,0.00,-15.79,21.92,77,-1,0,4,4.0,0.01,0.287,-0.070,-0.173
12.40,dash,572.40,-72.40,0.250,1,495.4,816.6,505.2,1186.2,6.16,27.49,45,119,-1,-29.1,62.8,-39.1,66.8,0.01,-0.01,1.00,0.00,0.00,0.00,-14.57,23.44,77,-1,0,4,4.0,0.01,0.287,-0.072,-0.173
12.50,dash,573.02,-73.02,0.250,1,495.4,816.6,504.6,1183.4,6.16,27.49,49,119,-1,-29.5,62.8,-39.1,67.2,0.02,-0.01,1.00,0.00,0.00,0.00,-13.52,24.71,77,-1,0,4,4.1,0.01,0.287,-0.072,-0.173
12.60,dash,573.78,-73.78,0.250,1,496.0,819.4,504.0,1180.6,6.02,28.10,52,119,-1,-30.0,62.8,-39.3,67.7,0.03,-0.01,1.00,0.00,0.00,0.00,-12.69,25.79,77,-1,0,4,4.2,0.00,0.287,-0.074,-0.172
12.70,dash,574.77,-74.77,0.250,1,497.2,825.1,503.4,1177.8,5.66,29.31,54,119,-1,-30.5,62.7,-39.4,68.1,0.04,-0.01,1.00,0.00,0.00,0.00,-12.07,26.71,77,-1,0,4,4.3,0.00,0.286,-0.078,-0.167
12.80,dash,575.33,-75.33,0.250,1,497.7,828.1,502.8,1174.9,5.42,29.93,64,139,-1,-31.2,62.6,-39.7,68.6,0.05,-0.01,1.00,0.00,0.00,0.00,-7.95,28.77,77,-1,0,4,4.5,-0.01,0.291,-0.080,-0.155
12.90,dash,575.81,-75.81,0.250,1,498.3,831.1,502.3,1171.9,5.14,30.59,73,139,-1,-32.0,62.3,-39.7,68.9,0.04,-0.00,1.00,0.00,0.00,0.00,-3.48,30.21,77,-1,0,4,4.6,-0.01,0.307,-0.082,-0.127
13.00,dash,576.02,-76.02,0.250,1,498.3,831.1,501.7,1168.9,5.14,30.59,82,139,-1,-32.9,61.8,-39.6,69.0,0.03,0.01,1.00,0.00,0.00,0.00,0.95,31.00,77,-1,0,3,4.7,-0.02,0.307,-0.082,-0.127
13.10,dash,576.55,-76.55,0.250,1,499.2,837.4,501.2,1165.7,4.50,31.84,90,139,-1,-33.9,61.2,-39.1,68.9,0.01,0.02,1.00,0.00,0.00,0.00,5.06,31.19,77,-1,0,3,4.8,-0.04,0.332,-0.084,-0.065
13.20,dash,576.81,-76.81,0.250,1,499.6,840.6,500.8,1162.6,4.15,32.37,101,153,-1,-35.0,60.6,-38.3,68.7,-0.00,0.03,1.00,0.00,0.00,0.00,10.74,30.31,77,-1,0,2,4.8,-0.05,0.331,-0.081,-0.049
13.30,dash,576.95,-76.95,0.250,1,500.0,843.9,500.4,1159.4,3.78,32.89,112,153,-1,-36.2,59.9,-37.5,68.4,-0.00,0.04,1.00,0.00,0.00,0.00,15.86,28.52,77,-1,0,2,4.6,-0.06,0.326,-0.075,-0.038
13.40,dash,577.05,-77.05,0.250,1,500.0,843.9,500.0,1156.1,3.78,32.89,121,153,-1,-37.5,59.1,-36.6,68.1,-0.00,0.06,1.00,0.00,0.00,0.00,20.08,26.33,77,-1,0,1,4.3,-0.07,0.326,-0.075,-0.038
13.50,dash,577.11,-77.11,0.250,1,500.7,850.6,499.6,1152.8,2.90,33.97,128,153,-1,-38.8,58.3,-35.7,67.9,0.01,0.07,1.00,0.00,0.00,0.00,23.36,24.14,77,-1,0,0,3.9,-0.07,0.279,-0.059,-0.040
13.60,dash,577.06,-77.06,0.250,1,500.9,854.1,499.3,1149.4,2.37,34.56,136,160,-1,-40.2,57.3,-35.0,67.7,0.03,0.07,1.00,0.00,0.00,0.00,26.34,21.65,77,-1,0,-1,3.4,-0.08,0.233,-0.052,-0.034
13.70,dash,577.01,-77.01,0.250,1,500.9,854.1,499.1,1145.9,2.37,34.56,142,160,-1,-41.6,56.3,-34.4,67.5,0.05,0.08,1.00,0.00,0.00,0.00,28.60,19.55,77,-1,0,-1,3.0,-0.09,0.233,-0.052,-0.034
13.80,dash,576.76,-76.76,0.250,1,501.3,861.1,498.9,1142.4,1.35,35.55,147,160,-1,-42.9,55.3,-33.8,67.3,0.05,0.09,1.00,0.00,0.00,0.00,30.31,17.78,77,-1,0,-2,2.5,-0.09,0.149,-0.035,0.014
13.90,dash,576.51,-76.51,0.250,1,501.4,864.7,498.7,1138.9,0.86,35.95,150,160,-1,-44.2,54.3,-33.2,67.0,0.04,0.11,1.00,0.00,0.00,0.00,31.59,16.36,77,-1,0,-3,2.0,-0.10,0.097,-0.024,0.058
14.00,dash,576.36,-76.36,0.250,1,501.4,864.7,498.6,1135.3,0.86,35.95,154,162,-1,-45.4,53.3,-32.5,66.4,0.01,0.12,1.00,0.00,0.00,0.00,32.64,15.09,77,-1,0,-4,1.4,-0.10,0.097,-0.024,0.058
14.10,dash,575.81,-75.81,0.250,1,501.4,872.0,498.6,1131.7,-0.18,36.78,157,162,-1,-46.6,52.3,-31.8,65.8,0.00,0.14,1.00,0.00,0.00,0.00,33.49,14.17,77,-1,0,-4,0.5,-0.09,-0.039,0.009,0.126
14.20,dash,575.59,-75.59,0.250,1,501.4,872.0,498.6,1128.0,-0.18,36.78,159,162,-1,-47.6,51.3,-31.3,65.2,-0.01,0.15,1.00,0.00,0.00,0.00,34.20,13.54,77,-1,0,-5,-0.5,-0.09,-0.039,0.009,0.126
14.30,dash,575.11,-75.11,0.250,1,501.4,875.7,498.6,1124.3,-0.69,37.22,160,162,-1,-48.6,50.4,-31.0,64.5,-0.00,0.16,1.00,0.00,0.00,0.00,34.83,13.13,77,-1,0,-5,-1.6,-0.07,-0.121,0.027,0.149
14.40,dash,574.42,-74.42,0.250,1,501.2,879.4,498.8,1120.6,-1.18,37.57,161,157,-1,-49.4,49.6,-31.1,63.9,0.01,0.16,1.00,0.00,0.00,0.00,35.14,13.34,77,-1,0,-6,-2.7,-0.06,-0.219,0.046,0.161
14.50,dash,573.62,-73.62,0.250,1,500.9,887.1,498.9,1116.8,-2.04,38.32,161,157,-1,-50.1,48.9,-31.7,63.5,0.03,0.15,1.00,0.00,0.00,0.00,35.43,13.61,77,-1,0,-6,-3.5,-0.05,-0.423,0.073,0.172
14.60,dash,573.27,-73.27,0.250,1,500.9,887.1,499.1,1112.9,-2.04,38.32,162,157,-1,-50.8,48.2,-32.8,63.2,0.05,0.13,1.00,0.00,0.00,0.00,35.74,13.98,77,-1,0,-6,-4.2,-0.04,-0.423,0.073,0.172
14.70,dash,572.53,-72.53,0.250,1,500.7,890.9,499.3,1109.1,-2.44,38.72,162,157,-1,-51.4,47.5,-34.2,63.0,0.07,0.12,1.00,0.00,0.00,0.00,36.01,14.42,77,-1,0,-6,-4.6,-0.03,-0.522,0.080,0.184
14.80,dash,571.74,-71.74,0.250,1,500.4,894.8,499.6,1105.2,-2.79,39.18,158,141,-1,-51.9,46.9,-36.1,62.9,0.08,0.10,1.00,0.00,0.00,0.00,35.17,17.48,77,-1,0,-6,-4.8,-0.03,-0.609,0.083,0.210
14.90,dash,570.88,-70.88,0.250,1,500.1,898.8,499.9,1101.2,-3.11,39.66,154,141,-1,-52.5,46.3,-38.3,62.8,0.10,0.07,1.00,0.00,0.00,0.00,34.13,20.44,77,-1,0,-6,-4.7,-0.04,-0.694,0.081,0.242
15.00,dash,569.48,-69.48,0.250,1,499.4,906.8,500.2,1097.2,-3.44,40.63,149,141,-1,-53.0,45.8,-40.7,62.7,0.10,0.05,1.00,0.00,0.00,0.00,32.87,23.32,77,-1,0,-7,-4.2,-0.05,-0.827,0.063,0.333
15.10,dash,568.48,-68.48,0.250,1,499.1,910.9,500.6,1093.2,-3.48,41.15,145,141,-1,-53.4,45.3,-43.2,62.5,0.10,0.03,1.00,0.00,0.00,0.00,31.28,26.16,77,-1,0,-7,-3.6,-0.06,-0.874,0.049,0.396
15.20,dash,567.42,-67.42,0.250,1,498.7,915.1,500.9,1089.1,-3.42,41.70,134,100,-1,-53.8,44.8,-45.8,62.2,0.09,0.01,1.00,0.00,0.00,0.00,26.04,32.06,77,-1,0,-7,-2.8,-0.08,-0.906,0.032,0.472
15.30,dash,566.87,-66.87,0.250,1,498.7,915.1,501.3,1084.9,-3.42,41.70,121,100,-1,-54.1,44.4,-48.2,61.8,0.08,-0.01,1.00,0.00,0.00,0.00,18.46,37.55,77,-1,0,-7,-1.8,-0.10,-0.906,0.032,0.472
15.40,dash,565.72,-65.72,0.250,1,498.4,919.3,501.6,1080.7,-3.24,42.28,107,100,-1,-54.4,44.0,-50.6,61.2,0.07,-0.03,1.00,0.00,0.00,0.00,9.09,41.41,77,-1,0,-7,-0.9,-0.12,-0.926,0.015,0.543
15.50,dash,564.52,-64.52,0.250,1,498.1,923.6,501.9,1076.4,-2.94,42.87,93,100,-1,-54.6,43.8,-52.8,60.5,0.06,-0.06,1.00,0.00,0.00,0.00,-0.48,42.97,77,-1,0,-7,0.1,-0.13,-0.931,-0.002,0.605
15.60,dash,562.61,-62.61,0.250,1,497.6,932.3,502.2,1072.1,-2.02,43.77,80,69,-1,-54.7,43.7,-55.0,59.7,0.05,-0.08,1.00,0.00,0.00,0.00,-10.15,42.25,77,-1,0,-7,1.1,-0.15,-0.892,-0.034,0.694
15.70,dash,561.94,-61.94,0.250,1,497.6,932.3,502.4,1067.7,-2.02,43.77,69,69,-1,-54.7,43.7,-57.0,58.9,0.05,-0.11,1.00,0.00,0.00,0.00,-17.78,40.05,77,-1,0,-6,2.0,-0.17,-0.892,-0.034,0.694
15.80,dash,560.55,-60.55,0.250,1,497.5,936.7,502.5,1063.3,-1.42,44.10,60,69,-1,-54.6,43.8,-58.8,58.0,0.03,-0.13,1.00,0.00,0.00,0.00,-23.15,37.56,77,-1,0,-6,2.5,-0.18,-0.850,-0.044,0.732
15.90,dash,559.09,-59.09,0.250,1,497.4,941.1,502.6,1058.9,-0.76,44.32,54,69,-1,-54.4,44.1,-60.3,56.8,0.01,-0.13,1.00,0.00,0.00,0.00,-26.69,35.39,77,-1,0,-6,2.9,-0.18,-0.786,-0.051,0.771
16.00,dash,557.58,-57.58,0.250,1,497.4,945.5,502.6,1054.5,0.01,44.45,49,63,-1,-54.1,44.5,-61.4,55.2,-0.02,-0.12,1.00,0.00,0.00,0.00,-29.07,33.63,77,-1,0,-6,3.1,-0.18,-0.703,-0.054,0.797
16.10,dash,556.01,-56.01,0.250,1,497.4,950.0,502.6,1050.0,0.86,44.52,46,63,-1,-53.6,45.0,-62.1,53.3,-0.06,-0.11,1.00,0.00,0.00,0.00,-30.42,32.51,77,-1,0,-6,3.0,-0.17,-0.614,-0.052,0.820
16.20,dash,553.55,-53.55,0.250,1,497.8,958.9,502.4,1045.6,2.63,44.27,44,63,-1,-53.0,45.6,-62.6,51.1,-0.09,-0.10,1.00,0.00,0.00,0.00,-31.01,31.89,77,-1,0,-5,2.6,-0.16,-0.432,-0.035,0.801
16.30,dash,551.83,-51.83,0.303,1,498.1,963.3,502.2,1041.1,3.50,44.03,42,63,-1,-52.4,46.4,-62.8,48.6,-0.12,-0.08,1.00,0.00,0.00,0.00,-31.03,31.69,77,-1,0,-5,2.0,-0.14,-0.349,-0.020,0.765
16.40,dash,550.06,-50.06,0.377,1,498.6,967.7,501.9,1036.7,4.45,43.68,42,63,-1,-51.6,47.3,-62.8,46.1,-0.14,-0.07,1.00,0.00,0.00,0.00,-30.64,31.82,77,-1,0,-5,1.1,-0.11,-0.279,-0.001,0.712
16.50,dash,549.15,-49.15,0.427,1,498.6,967.7,501.4,1032.3,4.45,43.68,41,63,-1,-50.6,48.3,-62.7,43.6,-0.15,-0.06,1.00,0.00,0.00,0.00,-29.85,32.20,77,-1,0,-4,0.1,-0.08,-0.279,-0.001,0.712
16.60,dash,547.31,-47.31,0.492,1,499.1,972.0,500.9,1028.0,5.68,43.22,42,63,-1,-49.1,49.6,-62.4,41.3,-0.16,-0.05,1.00,0.00,0.00,0.00,-28.59,32.90,77,-1,0,-3,-1.8,-0.03,-0.211,0.032,0.642
16.70,dash,544.51,-44.51,0.567,1,500.6,980.5,500.2,1023.7,8.80,41.90,42,63,-1,-47.4,51.5,-62.1,39.7,-0.17,-0.04,1.00,0.00,0.00,0.00,-26.98,33.80,77,-1,0,-2,-4.5,0.04,-0.102,0.124,0.416
16.80,dash,542.64,-42.64,0.614,1,501.6,984.6,499.4,1019.5,10.70,41.00,42,61,-1,-45.4,53.5,-61.7,38.9,-0.16,-0.04,1.00,0.00,0.00,0.00,-25.14,34.66,77,-1,0,-1,-7.1,0.12,-0.056,0.158,0.256
16.90,dash,541.70,-41.70,0.630,1,501.6,984.6,498.4,1015.4,10.70,41.00,42,61,-1,-43.4,55.5,-61.4,38.9,-0.14,-0.04,1.00,0.00,0.00,0.00,-23.05,35.56,77,-1,0,0,-9.0,0.19,-0.056,0.158,0.256
17.00,dash,539.85,-39.85,0.662,1,502.9,988.6,497.1,1011.4,12.80,39.99,43,61,-1,-41.4,57.5,-61.1,39.7,-0.13,-0.04,1.00,0.00,0.00,0.00,-20.83,36.46,77,-1,0,2,-9.6,0.23,-0.003,0.167,0.085
17.10,dash,538.02,-38.02,0.690,1,504.3,992.5,495.7,1007.5,15.03,38.89,42,61,-1,-39.4,59.5,-60.8,40.9,-0.12,-0.05,1.00,0.00,0.00,0.00,-18.57,37.33,77,-1,0,3,-8.5,0.23,0.054,0.149,-0.094
17.20,dash,535.78,-35.78,0.729,1,507.9,1000.1,494.0,1003.6,19.67,36.85,42,58,-1,-37.4,61.5,-60.7,42.5,-0.12,-0.06,1.00,0.00,0.00,0.00,-16.57,38.16,77,-1,0,4,-5.3,0.19,0.180,0.002,-0.441
17.30,dash,533.59,-33.59,0.765,1,510.0,1003.7,492.1,999.9,22.21,35.97,41,58,-1,-35.4,63.5,-60.7,44.1,-0.14,-0.07,1.00,0.00,0.00,0.00,-14.66,39.11,77,-1,0,5,-0.1,0.09,0.256,-0.117,-0.616
17.40,dash,532.74,-32.74,0.764,1,510.0,1003.7,490.0,996.3,22.21,35.97,41,58,-1,-33.4,64.2,-60.9,45.7,-0.14,-0.10,1.00,0.00,0.00,0.00,-12.80,40.29,77,-1,0,4,6.7,-0.05,0.256,-0.117,-0.616
17.50,dash,531.08,-31.08,0.781,1,512.5,1007.2,487.5,992.8,24.96,35.29,40,58,-1,-31.4,65.1,-61.2,47.2,-0.15,-0.12,1.00,0.00,0.00,0.00,-11.04,41.79,77,-1,0,4,14.2,-0.21,0.354,-0.247,-0.793
17.60,dash,529.07,-29.07,0.808,1,518.2,1014.2,484.8,989.3,30.67,34.80,39,63,-1,-29.4,65.5,-61.6,48.4,-0.16,-0.13,1.00,0.00,0.00,0.00,-9.31,43.62,77,-1,0,2,20.7,-0.30,0.596,-0.435,-1.114
17.70,dash,527.14,-27.14,0.836,1,518.2,1014.2,481.8,985.8,30.67,34.80,39,63,-1,-27.4,64.8,-61.8,49.7,-0.15,-0.13,1.00,0.00,0.00,0.00,-7.94,45.71,77,-1,0,0,24.9,-0.30,0.596,-0.435,-1.114
17.80,dash,526.39,-26.39,0.833,1,521.4,1017.7,478.6,982.3,33.55,35.18,38,63,-1,-25.4,65.4,-61.8,51.2,-0.13,-0.11,1.00,0.00,0.00,0.00,-7.04,48.10,77,-1,0,-2,26.0,-0.30,0.752,-0.453,-1.283
17.90,dash,524.19,-24.19,0.867,1,528.9,1025.0,475.0,978.7,38.98,37.57,37,63,-1,-23.4,65.6,-61.6,53.3,-0.08,-0.10,1.00,0.00,0.00,0.00,-6.80,50.79,77,-1,0,-4,23.7,-0.30,1.104,-0.345,-1.673
18.00,dash,522.76,-22.76,0.881,1,532.9,1028.9,471.1,975.0,41.11,39.68,37,78,-1,-22.0,65.5,-61.5,56.4,0.02,-0.13,1.00,0.00,0.00,0.00,-6.91,53.70,77,-1,0,-5,19.8,-0.30,1.274,-0.270,-1.851
18.10,dash,522.05,-22.05,0.877,1,532.9,1028.9,467.1,971.1,41.11,39.68,36,78,-1,-20.7,64.9,-61.8,60.2,0.15,-0.18,1.00,0.00,0.00,0.00,-8.33,56.53,77,-1,1,-6,15.5,-0.30,1.274,-0.270,-1.851
18.20,dash,520.64,-20.64,0.894,1,537.1,1033.1,462.9,966.9,42.58,42.45,34,78,-1,-19.4,63.6,-62.7,64.5,0.29,-0.25,1.00,0.00,0.00,0.00,-11.28,59.06,77,-1,1,-7,11.9,-0.30,1.448,-0.207,-1.975
18.30,dash,519.24,-19.24,0.921,1,541.5,1037.6,458.5,962.4,43.15,45.66,32,78,-1,-18.5,61.7,-63.7,68.4,0.36,-0.27,1.00,0.00,0.00,0.00,-15.60,60.86,77,-1,1,-7,9.1,-0.30,1.641,-0.159,-1.980
18.40,dash,517.50,-17.50,0.976,1,549.9,1047.5,454.3,957.6,41.22,51.55,38,184,-1,-18.3,59.7,-63.8,70.9,0.33,-0.21,1.00,0.00,0.00,0.00,-11.96,63.72,77,-1,1,-7,7.8,-0.29,2.196,-0.132,-1.564
18.50,dash,515.78,-15.78,1.000,1,553.9,1052.8,450.1,952.5,38.94,53.88,49,184,-1,-19.4,57.7,-61.4,71.6,0.19,-0.07,1.00,0.00,0.00,0.00,-3.22,65.92,77,-1,1,-7,7.5,-0.29,2.520,-0.102,-1.192
18.60,dash,515.09,-15.09,1.000,1,553.9,1052.8,446.1,947.2,38.94,53.88,68,184,-1,-21.4,55.7,-54.9,70.2,-0.01,0.12,1.00,0.00,0.00,0.00,15.49,64.64,77,-1,1,-7,5.8,-0.27,2.520,-0.102,-1.192
18.70,dash,513.33,-13.33,1.000,1,560.8,1064.0,442.5,941.7,31.66,56.65,99,184,-1,-23.4,53.7,-43.3,67.8,-0.15,0.33,1.00,0.00,0.00,0.00,44.24,49.22,77,-1,1,-7,0.5,-0.16,3.011,0.154,-0.492
18.80,dash,511.47,-11.47,1.000,1,563.6,1069.6,439.2,936.0,27.55,56.21,132,194,-1,-25.4,52.5,-27.1,66.0,-0.09,0.49,1.00,0.00,0.00,0.00,61.53,20.64,77,-1,1,-7,-8.8,0.04,2.971,0.325,-0.397
18.90,dash,510.68,-10.68,1.000,1,563.6,1069.6,436.4,930.4,27.55,56.21,153,194,-1,-27.4,53.7,-7.6,66.5,0.21,0.56,1.00,0.00,0.00,0.00,62.58,1.42,77,-1,1,-6,-18.6,0.26,2.971,0.325,-0.397
19.00,dash,509.06,-9.06,1.000,1,566.1,1075.1,433.9,924.9,24.21,54.49,164,194,-1,-29.4,55.7,13.8,69.4,0.59,0.56,1.00,0.00,0.00,0.00,59.12,-7.75,77,-1,1,-4,-25.2,0.30,2.688,0.439,-0.456
19.10,dash,506.60,-6.60,1.000,1,570.4,1085.3,431.6,919.6,20.08,49.00,170,194,-1,-30.9,54.1,34.5,73.5,0.82,0.52,1.00,0.00,0.00,0.00,54.85,-12.30,77,-1,1,-2,-25.1,0.30,1.685,0.335,-0.283
19.20,dash,505.02,-5.02,1.000,1,572.3,1090.1,429.6,914.7,19.09,46.41,173,185,-1,-28.9,52.1,48.9,76.5,0.71,0.42,1.00,0.00,0.00,0.00,51.09,-13.94,77,-1,1,-1,-19.2,0.30,1.170,0.199,0.148
19.30,dash,504.24,-4.24,1.000,1,572.3,1090.1,427.7,909.9,19.09,46.41,175,185,-1,-26.9,50.1,53.1,76.5,0.32,0.28,1.00,0.00,0.00,0.00,47.87,-15.04,77,-1,1,-1,-11.4,0.22,1.170,0.199,0.148
19.40,dash,502.75,-2.75,1.000,1,574.2,1094.5,425.8,905.5,18.28,43.73,177,185,-1,-28.9,52.1,47.9,72.5,-0.31,0.10,1.00,0.00,0.00,0.00,44.73,-15.67,77,-1,1,-1,-4.8,0.08,0.673,0.084,0.715
19.50,dash,501.34,-1.34,1.000,1,576.0,1098.6,424.0,901.4,17.56,40.61,178,185,-1,-30.9,54.1,37.1,64.2,-1.00,-0.11,1.00,0.00,0.00,0.00,41.24,-16.01,77,-1,1,-2,0.6,-0.05,0.155,-0.011,1.315
19.55,dash,500.66,-0.66,1.000,1,576.8,1100.6,423.2,899.4,17.14,38.76,186,220,-1,-31.9,55.1,31.5,59.0,-1.00,-0.25,1.00,0.00,0.00,0.00,36.81,-21.00,77,-1,1,-3,3.9,-0.14,-0.105,-0.068,1.601
19.65,dash,498.55,1.45,1.000,1,580.1,1107.6,421.5,895.8,16.13,33.27,192,220,-1,-31.7,53.1,23.4,49.8,-1.00,-0.19,1.00,0.00,0.00,0.00,31.19,-23.46,77,-1,1,-5,7.2,-0.24,-0.399,-0.100,1.108
19.75,dash,497.06,2.94,1.000,1,581.7,1110.8,419.9,892.4,15.89,31.64,197,220,-1,-31.6,51.1,18.8,44.1,-1.00,-0.03,1.00,0.00,0.00,0.00,27.19,-25.05,77,-1,1,-6,5.7,-0.24,-0.309,-0.061,0.414
19.85,dash,495.93,4.07,1.000,1,581.7,1110.8,418.3,889.2,15.89,31.64,201,220,-1,-31.7,49.1,16.6,42.6,-0.45,0.15,1.00,0.00,0.00,0.00,24.07,-25.97,77,-1,1,-7,3.5,-0.22,-0.309,-0.061,0.414
