t,phase,height,err,pwr,gps,x,z,ex,ez,vxw,vzw,hdg,rawhdg,mothdg,tp,tr,p,r,vx,vy,sched,fwdRaw,latRaw,vrtRaw,fwdH,latH,energy,fuel,sat,yerr,yrate,ydem,athr,amax,vv,dockc
9.90,dash,252.19,-2.19,0.570,1,171.4,355.0,-172.4,-357.7,-10.34,-27.54,182,180,-1,46.9,35.6,52.1,38.6,-0.01,0.02,1.00,0.00,0.00,0.00,-25.55,10.88,53,-1,0,1,-2.4,0.07,0.570,0.580,0.84,0
10.00,dash,252.31,-2.31,0.600,1,171.4,355.0,-171.4,-355.0,-10.34,-27.54,182,178,-1,46.6,35.4,52.3,38.8,0.01,0.02,1.00,0.00,0.00,0.00,-27.23,11.13,53,-1,0,1,-2.4,0.07,0.600,0.612,1.19,0
10.10,dash,252.48,-2.48,0.600,1,170.3,352.1,-170.3,-352.1,-10.92,-29.25,181,178,-1,46.1,35.2,52.5,39.1,0.02,0.04,1.00,0.00,0.00,0.00,-29.05,11.44,53,-1,0,2,-1.8,0.07,0.600,0.624,1.64,0
10.20,dash,252.83,-2.83,0.600,1,168.0,345.8,-169.2,-349.1,-12.22,-32.87,181,178,-1,45.3,34.9,52.6,39.5,0.04,0.03,1.00,0.00,0.00,0.00,-30.93,11.81,53,-1,0,2,0.4,0.05,0.600,0.629,2.13,0
10.30,dash,252.98,-2.98,0.600,1,168.0,345.8,-168.0,-345.8,-12.22,-32.87,180,178,-1,44.4,34.6,52.5,40.0,0.05,0.02,1.00,0.00,0.00,0.00,-32.86,12.25,53,-1,0,2,0.4,0.03,0.600,0.627,2.66,0
10.40,dash,253.32,-3.32,0.600,1,166.7,342.4,-166.7,-342.4,-12.93,-34.68,179,175,-1,43.3,34.5,52.1,40.5,0.06,0.00,1.00,0.00,0.00,0.00,-34.86,12.45,53,-1,0,2,2.3,-0.01,0.600,0.624,3.17,0
10.50,dash,253.83,-3.83,0.600,1,163.9,335.0,-165.4,-338.8,-14.51,-38.18,179,175,-1,42.0,34.3,51.5,40.9,0.06,-0.01,1.00,0.00,0.00,0.00,-36.79,12.75,53,-1,0,1,5.6,-0.06,0.600,0.629,3.68,0
10.60,dash,254.30,-4.30,0.600,1,162.4,331.1,-163.9,-335.0,-15.36,-39.85,178,175,-1,40.7,34.2,50.8,41.2,0.05,-0.02,1.00,0.00,0.00,0.00,-38.67,13.13,53,-1,0,1,6.3,-0.09,0.600,0.630,4.19,0
10.70,dash,254.69,-4.69,0.600,1,162.4,331.1,-162.4,-331.1,-15.36,-39.85,177,175,-1,39.3,33.9,49.9,41.2,0.04,-0.03,1.00,0.00,0.00,0.00,-40.49,13.58,53,-1,0,0,6.3,-0.12,0.601,0.628,4.72,0
10.80,dash,255.27,-5.27,0.570,1,160.8,327.0,-160.8,-327.0,-16.22,-41.46,177,177,-1,37.9,33.7,48.9,40.9,0.02,-0.03,1.00,0.00,0.00,0.00,-42.15,14.32,53,-1,0,-0,6.4,-0.13,0.571,0.591,5.28,0
10.90,dash,256.07,-6.07,0.540,1,157.4,318.3,-159.1,-322.7,-17.86,-44.52,177,177,-1,36.5,33.2,48.0,40.4,0.00,-0.01,1.00,0.00,0.00,0.00,-43.78,15.06,53,-1,0,-1,3.8,-0.12,0.540,0.548,5.88,0
11.00,dash,256.77,-6.77,0.510,1,155.5,313.8,-157.4,-318.3,-18.58,-45.88,177,177,-1,35.3,32.7,47.3,39.8,-0.01,0.01,1.00,0.00,0.00,0.00,-45.30,15.76,53,-1,0,-1,1.7,-0.09,0.510,0.519,6.48,0
11.10,dash,257.34,-7.34,0.480,1,155.5,313.8,-155.5,-313.8,-18.58,-45.88,177,177,-1,34.2,32.1,46.8,39.0,-0.01,0.05,1.00,0.00,0.00,0.00,-46.71,16.39,53,-1,0,-1,1.7,-0.05,0.480,0.507,7.07,0
11.20,dash,258.12,-8.12,0.450,1,151.7,304.3,-153.6,-309.1,-19.67,-48.18,178,181,-1,33.3,31.5,46.5,38.2,-0.02,0.09,1.00,0.00,0.00,0.00,-47.80,17.44,53,-1,0,-1,-2.9,0.00,0.450,0.494,7.61,0
11.30,dash,258.94,-8.94,0.420,1,151.7,304.3,-151.7,-304.3,-19.67,-48.18,178,181,-1,32.6,30.8,46.2,37.4,-0.02,0.11,1.00,0.00,0.00,0.00,-48.71,18.29,53,-1,0,-0,-2.9,0.05,0.420,0.472,7.99,0
11.40,dash,259.80,-9.80,0.390,1,149.7,299.4,-149.7,-299.4,-20.06,-49.16,179,181,-1,31.9,30.2,45.9,36.5,-0.03,0.10,1.00,0.00,0.00,0.00,-49.57,19.02,53,-1,0,0,-4.0,0.09,0.390,0.443,8.31,0
11.50,dash,260.91,-10.91,0.360,1,145.6,289.3,-147.6,-294.4,-20.65,-50.82,179,181,-1,31.2,29.6,45.3,35.5,-0.03,0.08,1.00,0.00,0.00,0.00,-50.36,19.66,53,-1,0,1,-3.7,0.10,0.360,0.405,8.58,0
11.60,dash,261.59,-11.59,0.330,1,145.6,289.3,-145.6,-289.3,-20.65,-50.82,179,181,-1,30.6,29.1,44.4,34.7,-0.03,0.05,1.00,0.00,0.00,0.00,-51.01,20.19,53,-1,0,1,-3.7,0.10,0.330,0.360,8.75,0
11.70,dash,262.52,-12.52,0.300,1,141.4,279.0,-143.5,-284.2,-21.02,-51.94,180,181,-1,29.9,28.8,43.3,34.1,-0.01,0.02,1.00,0.00,0.00,0.00,-51.55,20.63,53,-1,0,2,-1.2,0.08,0.300,0.311,8.87,0
11.80,dash,263.46,-13.46,0.270,1,139.3,273.8,-141.4,-279.0,-21.17,-52.25,180,181,-1,29.3,28.6,42.0,33.7,0.01,-0.01,1.00,0.00,0.00,0.00,-51.95,21.00,53,-1,0,2,0.2,0.06,0.270,0.281,8.90,0
11.90,dash,264.62,-14.62,0.250,1,137.2,268.6,-139.3,-273.8,-21.31,-52.42,180,181,-1,28.8,28.4,40.5,33.6,0.03,-0.03,1.00,0.00,0.00,0.00,-52.19,21.32,53,-1,0,2,1.5,0.03,0.250,0.277,8.87,0
12.00,dash,265.31,-15.31,0.250,1,137.2,268.6,-137.2,-268.6,-21.31,-52.42,180,180,-1,28.2,28.4,39.1,33.6,0.06,-0.04,1.00,0.00,0.00,0.00,-52.38,21.39,53,-1,0,2,1.5,0.01,0.250,0.287,8.77,0
12.10,dash,266.21,-16.21,0.250,1,135.0,263.3,-135.0,-263.3,-21.45,-52.46,180,180,-1,27.8,28.4,37.8,33.7,0.08,-0.03,1.00,0.00,0.00,0.00,-52.44,21.49,53,-1,0,2,2.8,-0.02,0.250,0.293,8.62,0
12.20,dash,267.08,-17.08,0.250,1,130.7,252.8,-132.9,-258.1,-21.77,-52.29,180,180,-1,27.3,28.5,36.6,34.0,0.09,-0.02,1.00,0.00,0.00,0.00,-52.40,21.58,53,-1,0,1,4.5,-0.05,0.250,0.295,8.42,0
12.30,dash,267.93,-17.93,0.250,1,130.7,252.8,-130.7,-252.8,-21.77,-52.29,180,180,-1,26.9,28.5,35.5,34.2,0.09,-0.01,1.00,0.00,0.00,0.00,-52.31,21.73,53,-1,0,1,4.5,-0.07,0.250,0.293,8.25,0
12.40,dash,268.77,-18.77,0.250,1,128.5,247.6,-128.5,-247.6,-21.99,-52.21,180,180,-1,26.4,28.5,34.5,34.3,0.09,-0.01,1.00,0.00,0.00,0.00,-52.21,21.98,53,-1,0,1,4.6,-0.08,0.250,0.286,8.12,0
12.50,dash,269.59,-19.59,0.250,1,124.0,237.2,-126.3,-242.4,-22.47,-51.97,180,180,-1,25.9,28.4,33.6,34.3,0.07,0.01,1.00,0.00,0.00,0.00,-52.09,22.25,53,-1,0,0,3.5,-0.08,0.250,0.280,7.99,0
12.60,dash,270.40,-20.40,0.250,1,124.0,237.2,-124.0,-237.2,-22.47,-51.97,180,180,-1,25.5,28.2,32.8,34.0,0.05,0.02,1.00,0.00,0.00,0.00,-51.95,22.52,53,-1,0,0,3.5,-0.07,0.250,0.275,7.87,0
12.70,dash,271.19,-21.19,0.250,1,121.8,232.0,-121.8,-232.0,-22.71,-51.85,180,180,-1,25.1,28.0,32.1,33.5,0.02,0.02,1.00,0.00,0.00,0.00,-51.82,22.78,53,-1,0,-0,3.0,-0.06,0.250,0.269,7.75,0
12.80,dash,271.98,-21.98,0.250,1,119.5,226.8,-119.5,-226.8,-22.92,-51.69,180,182,-1,24.7,27.8,31.5,32.9,0.00,0.03,1.00,0.00,0.00,0.00,-51.52,23.29,53,-1,0,-0,2.5,-0.06,0.250,0.262,7.62,0
12.90,dash,272.74,-22.74,0.250,1,114.9,216.6,-117.2,-221.7,-23.20,-51.31,181,182,-1,24.4,27.5,30.9,32.2,-0.02,0.03,1.00,0.00,0.00,0.00,-51.23,23.71,53,-1,0,-0,1.2,-0.05,0.250,0.268,7.46,0
13.00,dash,273.49,-23.49,0.250,1,112.5,211.4,-114.9,-216.6,-23.29,-51.11,181,182,-1,24.1,27.3,30.3,31.4,-0.03,0.04,1.00,0.00,0.00,0.00,-50.92,24.05,53,-1,0,-0,0.7,-0.03,0.250,0.275,7.29,0
13.10,dash,274.40,-24.40,0.250,1,110.2,206.3,-112.5,-211.4,-23.37,-50.92,181,182,-1,23.8,27.1,29.8,30.7,-0.02,0.04,0.98,0.00,0.00,0.00,-50.63,24.31,53,-1,0,-0,0.2,-0.02,0.250,0.275,7.12,0
13.20,dash,274.93,-24.93,0.250,1,110.2,206.3,-110.2,-206.3,-23.37,-50.92,182,184,-1,23.4,26.8,29.3,30.2,-0.01,0.05,0.97,0.00,0.00,0.00,-50.24,24.80,53,-1,0,-0,0.2,-0.01,0.250,0.272,7.00,0
13.30,dash,275.64,-25.64,0.250,1,105.5,196.2,-107.9,-201.3,-23.48,-50.54,182,184,-1,23.1,26.5,28.9,29.8,0.01,0.05,0.95,0.00,0.00,0.00,-49.87,25.20,53,-1,0,-0,-0.7,0.00,0.250,0.272,6.89,0
13.40,dash,276.50,-26.50,0.250,1,103.2,191.2,-105.5,-196.2,-23.54,-50.36,182,184,-1,22.8,26.2,28.4,29.5,0.02,0.05,0.94,0.00,0.00,0.00,-49.53,25.53,53,-1,0,-0,-0.8,0.01,0.250,0.279,6.78,0
13.50,dash,277.18,-27.18,0.250,1,103.2,191.2,-103.2,-191.2,-23.54,-50.36,183,184,-1,22.5,25.9,27.9,29.3,0.04,0.03,0.92,0.00,0.00,0.00,-49.22,25.82,53,-1,0,0,-0.8,0.02,0.250,0.279,6.70,0
13.60,dash,277.69,-27.69,0.250,1,98.4,181.1,-100.8,-186.1,-23.65,-49.97,183,184,-1,22.1,25.5,27.2,29.1,0.04,0.02,0.91,0.00,0.00,0.00,-48.95,26.06,53,-1,0,0,-0.5,0.02,0.250,0.276,6.63,0
13.70,dash,278.37,-28.37,0.250,1,98.4,181.1,-98.4,-181.1,-23.65,-49.97,183,184,-1,21.7,25.2,26.5,29.0,0.05,0.01,0.89,0.00,0.00,0.00,-48.65,26.26,53,-1,0,0,-0.5,0.02,0.250,0.271,6.54,0
13.80,dash,279.20,-29.20,0.250,1,93.7,171.2,-96.1,-176.2,-23.79,-49.48,183,184,-1,21.3,24.9,25.7,28.8,0.05,-0.01,0.87,0.00,0.00,0.00,-48.34,26.43,53,-1,0,0,0.5,0.01,0.250,0.273,6.44,0
13.90,dash,279.86,-29.86,0.250,1,91.3,166.3,-93.7,-171.2,-23.88,-49.22,183,184,-1,20.9,24.5,24.8,28.6,0.05,-0.02,0.85,0.00,0.00,0.00,-48.03,26.60,53,-1,0,0,0.8,-0.00,0.250,0.277,6.35,0
14.00,dash,280.35,-30.35,0.250,1,91.3,166.3,-91.3,-166.3,-23.88,-49.22,183,184,-1,20.5,24.1,23.9,28.3,0.04,-0.02,0.83,0.00,0.00,0.00,-47.70,26.78,53,-1,0,0,0.8,-0.01,0.250,0.274,6.29,0
14.10,dash,281.15,-31.15,0.250,1,86.5,156.5,-88.9,-161.4,-24.08,-48.63,184,184,-1,20.0,23.7,23.2,27.9,0.03,-0.01,0.81,0.00,0.00,0.00,-47.38,26.95,53,-1,0,0,1.6,-0.02,0.250,0.268,6.25,0
14.20,dash,281.63,-31.63,0.250,1,86.5,156.5,-86.5,-156.5,-24.08,-48.63,184,184,-1,19.6,23.4,22.5,27.5,0.03,0.00,0.79,0.00,0.00,0.00,-47.02,27.09,53,-1,0,0,1.6,-0.03,0.250,0.261,6.17,0
14.30,dash,282.26,-32.26,0.250,1,84.1,151.7,-84.1,-151.7,-24.16,-48.32,184,184,-1,19.1,23.0,22.0,27.1,0.02,0.02,0.77,0.00,0.00,0.00,-46.67,27.21,53,-1,0,0,1.8,-0.03,0.250,0.267,6.09,0
14.40,dash,282.87,-32.87,0.250,1,79.2,142.1,-81.7,-146.9,-24.24,-47.63,184,185,-1,18.6,22.6,21.7,26.7,0.02,0.04,0.75,0.00,0.00,0.00,-46.20,27.44,53,-1,0,-0,1.7,-0.04,0.250,0.275,6.00,0
14.50,dash,283.47,-33.47,0.250,1,79.2,142.1,-79.2,-142.1,-24.24,-47.63,184,185,-1,18.2,22.2,21.4,26.2,0.02,0.05,0.74,0.00,0.00,0.00,-45.75,27.63,53,-1,0,-0,1.7,-0.04,0.250,0.277,5.90,0
14.60,dash,284.06,-34.06,0.250,1,76.8,137.3,-76.8,-137.3,-24.28,-47.31,184,185,-1,17.7,21.7,21.1,25.7,0.01,0.05,0.72,0.00,0.00,0.00,-45.34,27.79,53,-1,0,-0,1.3,-0.03,0.250,0.276,5.84,0
14.70,dash,284.65,-34.65,0.250,1,74.4,132.6,-74.4,-132.6,-24.31,-46.99,184,185,-1,17.2,21.3,20.8,25.1,0.01,0.05,0.70,0.00,0.00,0.00,-44.94,27.92,53,-1,0,-0,0.8,-0.02,0.250,0.274,5.78,0
14.80,dash,285.53,-35.53,0.250,1,69.5,123.3,-72.0,-128.0,-24.31,-46.40,185,187,-1,16.7,20.8,20.5,24.5,-0.00,0.05,0.68,0.00,0.00,0.00,-44.47,28.16,53,-1,0,-0,0.2,-0.01,0.250,0.272,5.73,0
14.90,dash,285.83,-35.83,0.250,1,69.5,123.3,-69.5,-123.3,-24.31,-46.40,185,187,-1,16.1,20.3,20.1,23.9,-0.00,0.04,0.66,0.00,0.00,0.00,-44.05,28.36,53,-1,0,-0,0.2,-0.01,0.250,0.267,5.70,0
15.00,dash,286.42,-36.42,0.250,1,67.1,118.7,-67.1,-118.7,-24.31,-46.13,185,187,-1,15.6,19.7,19.5,23.4,0.01,0.02,0.64,0.00,0.00,0.00,-43.66,28.51,53,-1,0,-0,0.1,-0.00,0.250,0.262,5.72,0
15.10,dash,287.01,-37.01,0.250,1,64.7,114.1,-64.7,-114.1,-24.28,-45.85,186,187,-1,15.0,19.2,18.8,23.0,0.03,0.01,0.62,0.00,0.00,0.00,-43.28,28.61,53,-1,0,-0,0.1,-0.00,0.250,0.265,5.72,0
15.20,dash,287.60,-37.60,0.250,1,62.2,109.5,-62.2,-109.5,-24.22,-45.52,186,187,-1,14.4,18.7,18.1,22.7,0.05,0.01,0.60,0.00,0.00,0.00,-42.83,28.71,53,-1,0,-0,0.2,-0.01,0.250,0.273,5.65,0
15.30,dash,288.17,-38.17,0.250,1,59.8,105.0,-59.8,-105.0,-24.15,-45.15,186,187,-1,13.8,18.2,17.5,22.5,0.07,0.02,0.58,0.00,0.00,0.00,-42.36,28.76,53,-1,0,-0,0.3,-0.01,0.250,0.283,5.55,0
15.40,dash,289.01,-39.01,0.250,1,55.0,96.1,-57.4,-100.5,-24.07,-44.44,186,187,-1,13.2,17.6,16.9,22.4,0.08,0.02,0.57,0.00,0.00,0.00,-41.91,28.80,53,-1,0,-0,0.6,-0.01,0.250,0.288,5.47,0
15.50,dash,289.29,-39.29,0.250,1,55.0,96.1,-55.0,-96.1,-24.07,-44.44,186,187,-1,12.6,17.0,16.3,22.1,0.07,0.02,0.55,0.00,0.00,0.00,-41.49,28.85,53,-1,0,-0,0.6,-0.02,0.250,0.289,5.46,0
15.60,dash,289.86,-39.86,0.250,1,52.6,91.7,-52.6,-91.7,-24.07,-44.10,187,188,-1,11.9,16.4,15.8,21.8,0.06,0.03,0.54,0.00,0.00,0.00,-41.06,28.95,53,-1,0,-0,0.8,-0.02,0.250,0.288,5.49,0
15.65,dash,290.14,-40.14,0.250,1,49.0,85.1,-51.4,-89.5,-24.07,-43.57,187,188,-1,11.5,15.9,15.6,21.6,0.05,0.04,0.53,0.00,0.00,0.00,-40.81,29.04,53,-1,0,-0,1.0,-0.02,0.250,0.287,5.51,0
15.75,dash,290.71,-40.71,0.250,1,49.0,85.1,-49.0,-85.1,-24.07,-43.57,187,188,-1,10.9,15.3,15.1,21.1,0.04,0.04,0.51,0.00,0.00,0.00,-40.40,29.09,53,-1,0,-0,1.0,-0.03,0.250,0.285,5.52,0
15.85,dash,291.28,-41.28,0.250,1,44.2,76.5,-46.6,-80.8,-24.01,-42.84,187,188,-1,10.2,14.6,14.6,20.5,0.04,0.04,0.48,0.00,0.00,0.00,-39.98,29.10,53,-1,0,-0,0.9,-0.02,0.250,0.281,5.47,0
15.95,dash,292.12,-42.12,0.250,1,41.8,72.2,-44.2,-76.5,-23.96,-42.48,187,189,-1,9.4,13.9,14.0,19.9,0.03,0.04,0.46,0.00,0.00,0.00,-39.51,29.17,53,-1,0,-0,0.9,-0.03,0.250,0.275,5.43,0
16.05,dash,292.68,-42.68,0.250,1,39.4,68.0,-41.8,-72.2,-23.89,-42.12,187,189,-1,8.7,13.2,13.4,19.2,0.02,0.03,0.43,0.00,0.00,0.00,-39.06,29.21,53,-1,0,-0,0.7,-0.03,0.250,0.268,5.38,0
16.15,dash,292.96,-42.96,0.250,1,39.4,68.0,-39.4,-68.0,-23.89,-42.12,188,189,-1,7.9,12.4,12.7,18.4,0.01,0.02,0.39,0.00,0.00,0.00,-38.62,29.21,53,-1,0,-0,0.7,-0.02,0.250,0.262,5.34,0
16.25,dash,293.51,-43.51,0.250,1,37.0,63.8,-37.0,-63.8,-23.81,-41.75,188,189,-1,7.1,11.6,11.9,17.5,0.00,0.02,0.36,0.00,0.00,0.00,-38.19,29.18,53,-1,0,-0,0.3,-0.02,0.250,0.256,5.31,0
16.35,dash,294.06,-44.06,0.250,1,34.6,59.7,-34.6,-59.7,-23.70,-41.35,188,189,-1,6.3,10.8,11.2,16.7,0.01,0.02,0.33,0.00,0.00,0.00,-37.68,29.18,53,-1,0,-0,0.0,-0.01,0.250,0.260,5.25,0
16.45,brake,294.72,-44.72,0.250,1,29.9,51.5,0.0,0.0,-23.42,-40.48,188,189,-1,0.3,4.8,10.5,16.0,0.08,0.09,0.30,0.00,0.00,0.00,-37.16,29.13,53,-1,0,-0,-0.1,-0.01,0.250,0.316,5.14,0
16.55,brake,295.11,-45.11,0.250,1,27.6,47.5,0.0,0.0,-23.27,-40.03,188,189,-1,-5.7,-1.2,10.0,15.4,0.15,0.16,0.27,0.00,0.00,0.00,-36.66,29.04,53,-1,0,-0,0.0,-0.01,0.250,0.373,5.04,0
16.65,brake,295.62,-45.62,0.250,1,27.6,47.5,0.0,0.0,-23.27,-40.03,188,189,-1,-11.7,-7.2,9.3,14.8,0.20,0.20,0.24,0.00,0.00,0.00,-36.16,28.92,53,-1,0,-0,0.0,-0.01,0.250,0.413,4.94,0
16.75,brake,296.13,-46.13,0.250,1,23.0,39.6,0.0,0.0,-22.99,-39.18,189,190,-1,-17.7,-13.2,8.4,13.9,0.21,0.21,0.20,0.00,0.00,0.00,-35.65,28.84,53,-1,0,-0,0.2,-0.01,0.250,0.421,4.83,0
16.85,brake,296.77,-46.77,0.000,1,20.7,35.7,0.0,0.0,-22.88,-38.79,189,190,-1,-23.7,-19.2,7.1,12.7,0.18,0.19,0.15,0.00,0.00,0.00,-35.17,28.75,53,-1,1,-0,0.4,-0.01,0.000,0.000,4.75,0
16.95,brake,297.14,-47.14,0.000,1,20.7,35.7,0.0,0.0,-22.88,-38.79,189,190,-1,-29.7,-25.2,5.4,11.0,0.14,0.15,0.07,0.00,0.00,0.00,-34.73,28.67,53,-1,1,-0,0.4,-0.02,0.000,0.000,4.70,0
17.05,brake,297.60,-47.60,0.000,1,18.4,31.9,0.0,0.0,-22.63,-38.27,189,190,-1,-34.0,-29.5,3.3,9.1,0.09,0.10,0.00,0.00,0.00,0.00,-34.19,28.42,53,-1,1,-0,0.8,-0.03,0.000,0.000,4.13,0
17.15,brake,298.05,-48.05,0.000,1,13.9,24.3,0.0,0.0,-22.22,-37.29,189,191,-1,-33.9,-29.6,0.8,6.7,0.02,0.02,0.00,0.00,0.00,0.00,-33.64,28.33,53,-1,1,-1,2.0,-0.04,0.000,0.000,3.95,0
17.25,brake,298.44,-48.44,0.000,1,11.7,20.6,0.0,0.0,-21.92,-36.70,190,191,-1,-33.7,-29.8,-1.9,4.1,-0.03,-0.05,0.00,0.00,0.00,0.00,-33.05,28.13,53,-1,1,-1,2.7,-0.06,0.000,0.000,3.55,0
17.35,brake,298.77,-48.77,0.000,1,9.6,17.0,0.0,0.0,-21.57,-36.07,190,191,-1,-33.6,-30.0,-4.8,1.3,-0.07,-0.09,0.00,0.00,0.00,0.00,-32.42,27.85,53,-1,1,-1,3.5,-0.07,0.000,0.000,2.94,0
17.45,brake,299.02,-49.02,0.000,1,7.5,13.5,0.0,0.0,-21.21,-35.46,190,191,-1,-33.4,-30.2,-7.8,-1.5,-0.09,-0.12,0.00,0.00,0.00,0.00,-31.78,27.51,53,-1,1,-1,4.4,-0.10,0.000,0.000,2.10,0
17.55,brake,299.09,-49.09,0.000,1,5.4,10.0,0.0,0.0,-20.86,-34.87,190,192,-1,-33.1,-30.4,-10.6,-4.3,-0.09,-0.12,0.05,0.00,0.00,0.00,-31.11,27.20,53,-1,1,-2,5.2,-0.12,0.000,0.000,1.04,0
17.65,brake,299.06,-49.06,0.250,1,3.3,6.5,0.0,0.0,-20.51,-34.30,191,192,-1,-32.9,-30.7,-13.3,-7.0,-0.09,-0.12,0.16,0.00,0.00,0.00,-30.48,26.87,53,-1,0,-2,5.9,-0.15,0.250,0.332,-0.12,0
17.75,brake,298.91,-48.91,0.250,1,1.3,3.1,0.0,0.0,-20.17,-33.75,191,192,-1,-32.6,-31.1,-15.9,-9.7,-0.08,-0.12,0.28,0.00,0.00,0.00,-29.88,26.54,53,-1,0,-3,6.6,-0.18,0.250,0.331,-1.28,0
17.85,brake,298.54,-48.54,0.250,1,-0.7,-0.2,0.0,0.0,-19.83,-33.17,191,192,-1,-32.2,-31.4,-18.5,-12.4,-0.08,-0.12,0.39,0.00,0.00,0.00,-29.31,26.21,53,-1,0,-4,7.0,-0.20,0.251,0.331,-2.44,0
17.95,brake,298.24,-48.24,0.250,1,-0.7,-0.2,0.0,0.0,-19.83,-33.17,191,192,-1,-31.9,-31.8,-20.9,-15.0,-0.08,-0.11,0.50,0.00,0.00,0.00,-28.69,25.89,53,-1,0,-4,7.0,-0.22,0.251,0.327,-3.49,0
18.05,brake,297.76,-47.76,0.250,1,-4.6,-6.7,0.0,0.0,-19.05,-31.78,191,192,-1,-31.5,-32.2,-23.1,-17.5,-0.06,-0.11,0.60,0.00,0.00,0.00,-28.02,25.51,53,-1,0,-5,6.4,-0.24,0.251,0.316,-4.37,0
18.15,brake,297.07,-47.07,0.250,1,-6.5,-9.8,0.0,0.0,-18.61,-30.92,192,192,-1,-31.1,-32.5,-25.0,-19.7,-0.03,-0.09,0.68,0.00,0.00,0.00,-27.29,25.06,53,-1,0,-5,5.2,-0.24,0.251,0.299,-5.09,0
18.25,brake,296.62,-46.62,0.250,1,-6.5,-9.8,0.0,0.0,-18.61,-30.92,192,192,-1,-30.8,-32.8,-26.6,-21.5,0.01,-0.06,0.75,0.00,0.00,0.00,-26.46,24.54,53,-1,0,-6,5.2,-0.22,0.251,0.276,-5.63,0
18.35,brake,296.00,-46.00,0.250,1,-8.3,-12.8,0.0,0.0,-18.10,-29.91,192,192,-1,-30.6,-33.0,-27.9,-23.0,0.05,-0.02,0.81,0.00,0.00,0.00,-25.53,23.89,53,-1,0,-6,2.9,-0.18,0.251,0.279,-5.96,0
18.45,brake,295.36,-45.36,0.250,1,-11.8,-18.5,0.0,0.0,-17.06,-27.78,192,192,-1,-30.5,-33.1,-28.8,-24.1,0.09,0.01,0.85,0.00,0.00,0.00,-24.54,23.19,53,-1,0,-6,-2.6,-0.12,0.250,0.290,-6.19,0
18.55,brake,294.70,-44.70,0.250,1,-13.4,-21.2,0.0,0.0,-16.56,-26.77,192,192,-1,-30.5,-33.1,-29.6,-24.9,0.11,0.03,0.88,0.00,0.00,0.00,-23.58,22.51,53,-1,0,-6,-4.9,-0.07,0.250,0.308,-6.45,0
18.65,brake,294.01,-44.01,0.250,1,-13.4,-21.2,0.0,0.0,-16.56,-26.77,192,192,-1,-30.7,-32.9,-30.3,-25.7,0.11,0.03,0.90,0.00,0.00,0.00,-22.67,21.85,53,-1,0,-5,-4.9,-0.01,0.250,0.309,-6.71,0
18.75,brake,293.11,-43.11,0.250,1,-16.6,-26.3,0.0,0.0,-15.60,-24.83,192,188,-1,-31.0,-32.6,-31.0,-26.6,0.09,0.02,0.94,0.00,0.00,0.00,-22.02,20.93,53,-1,0,-5,-8.2,0.04,0.250,0.292,-6.94,0
18.85,brake,292.55,-42.55,0.250,1,-16.6,-26.3,0.0,0.0,-15.60,-24.83,191,188,-1,-31.4,-32.3,-32.0,-27.7,0.05,-0.01,0.97,0.00,0.00,0.00,-21.36,20.09,53,-1,0,-4,-8.2,0.09,0.250,0.274,-7.20,0
18.95,brake,291.78,-41.78,0.250,1,-19.6,-31.1,0.0,0.0,-14.62,-22.94,191,188,-1,-31.8,-31.9,-33.1,-29.0,0.01,-0.03,1.00,0.00,0.00,0.00,-20.67,19.28,53,-1,0,-3,-9.0,0.12,0.250,0.265,-7.44,0
19.05,brake,290.98,-40.98,0.250,1,-21.1,-33.3,0.0,0.0,-14.11,-22.04,190,188,-1,-32.2,-31.4,-34.1,-30.6,-0.03,-0.04,1.00,0.00,0.00,0.00,-19.95,18.49,53,-1,0,-2,-8.4,0.14,0.250,0.279,-7.67,0
19.15,brake,289.93,-39.93,0.250,1,-22.4,-35.4,0.0,0.0,-13.58,-21.16,189,179,-1,-32.6,-31.0,-35.2,-32.1,-0.06,-0.04,1.00,0.00,0.00,0.00,-19.66,17.28,53,-1,0,-1,-7.2,0.15,0.250,0.291,-7.98,0
19.25,brake,289.27,-39.27,0.250,1,-22.4,-35.4,0.0,0.0,-13.58,-21.16,187,179,-1,-33.0,-30.6,-36.1,-33.7,-0.08,-0.03,1.00,0.00,0.00,0.00,-19.27,16.16,53,-1,0,-0,-7.2,0.14,0.250,0.294,-8.32,0
19.35,brake,288.14,-38.14,0.250,1,-25.0,-39.4,0.0,0.0,-12.39,-19.35,186,179,-1,-33.3,-30.3,-36.8,-35.1,-0.09,-0.01,1.00,0.00,0.00,0.00,-18.76,15.08,53,-1,0,0,-4.3,0.12,0.250,0.289,-8.64,0
19.45,brake,287.45,-37.45,0.250,1,-25.0,-39.4,0.0,0.0,-12.39,-19.35,185,179,-1,-33.6,-30.0,-37.3,-36.3,-0.08,0.01,1.00,0.00,0.00,0.00,-18.18,14.05,53,-1,0,1,-4.3,0.10,0.250,0.289,-8.95,0
19.55,brake,286.01,-36.01,0.250,1,-27.3,-43.1,0.0,0.0,-11.03,-17.54,183,173,-1,-33.8,-29.7,-37.5,-37.4,-0.08,0.04,1.00,0.00,0.00,0.00,-17.72,12.78,53,-1,0,1,-0.8,0.07,0.250,0.296,-9.25,0
